species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Inga auristellae,0.0,0.03539823008849558,0.06435643564356436,0.05454545454545455,0.024390243902439022,0.0,0.03571428571428571,0.03333333333333333,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga bourgonii,0.0,0.03539823008849558,0.0024752475247524753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga capitata,0.0,0.07079646017699116,0.0594059405940594,0.05454545454545455,0.024390243902439022,0.03225806451612904,0.03571428571428571,0.16666666666666666,0.052631578947368425,0.0975609756097561,0.008944543828264758,0.07692307692307693,0.0,0.0,0.0,0.023809523809523808,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga chartacea,0.0,0.008849557522123895,0.009900990099009901,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga cinnamomea,0.0,0.008849557522123895,0.0024752475247524753,0.03636363636363636,0.048780487804878044,0.03225806451612904,0.03571428571428571,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.03125,0.07142857142857144,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga cocleensis,0.0,0.0,0.007425742574257425,0.01818181818181818,0.024390243902439022,0.1935483870967742,0.10714285714285714,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.03125,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga cordatoalata,0.0,0.008849557522123895,0.0049504950495049506,0.05454545454545455,0.0,0.06451612903225808,0.03571428571428571,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga cordistipula,0.0,0.0,0.012376237623762377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga coruscans,0.0,0.008849557522123895,0.009900990099009901,0.0,0.0,0.03225806451612904,0.0,0.0,0.10526315789473685,0.07317073170731707,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.09375000000000001,0.02380952380952381,0.05555555555555556,0.0,0.1,0.0,0.045454545454545456,0.0,0.0,0.014492753623188404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga densiflora,0.0,0.008849557522123895,0.019801980198019802,0.09090909090909091,0.0,0.03225806451612904,0.14285714285714285,0.09999999999999999,0.10526315789473685,0.024390243902439025,0.01967799642218247,0.0,0.4210526315789474,0.125,0.11764705882352942,0.21428571428571427,0.09375000000000001,0.14285714285714288,0.08333333333333334,0.20689655172413793,0.2,0.0,0.09090909090909091,0.07142857142857142,0.0,0.003623188405797101,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.03703703703703704,0.0,0.0,0.0,0.0,0.0
