species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Allophylus amazonicus,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus divaricatus,0.0,0.0,0.047619047619047616,0.15151515151515152,0.038461538461538464,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus edulis,0.0,0.0,0.047619047619047616,0.0,0.19230769230769232,0.18181818181818182,0.125,0.125,0.0,0.0,0.11111111111111112,0.625,0.6,0.33333333333333337,0.11111111111111112,0.45454545454545453,0.6666666666666666,0.1,0.0,0.4444444444444444,0.9166666666666666,0.5555555555555555,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus excelsus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus floribundus,0.0,0.0,0.09523809523809523,0.09090909090909091,0.2692307692307692,0.36363636363636365,0.0,0.25,0.25,0.0,0.0,0.125,0.2,0.08333333333333334,0.0,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus glabratus,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.1,0.08333333333333334,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus psilospermus,0.0,0.0,0.0,0.030303030303030307,0.11538461538461538,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allophylus punctatus,0.0,0.4,0.047619047619047616,0.030303030303030307,0.07692307692307693,0.09090909090909091,0.125,0.125,0.0,0.14285714285714285,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alnus acuminata,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1,0.16666666666666669,0.33333333333333337,0.18181818181818182,0.16666666666666666,0.5,0.7272727272727273,0.0,0.25,0.5555555555555555,0.4444444444444445,0.5555555555555556,0.28571428571428575,0.3684210526315789,0.6666666666666666,0.4,0.3571428571428571,0.2857142857142857,0.2222222222222222,0.2,0.4615384615384615,0.2857142857142857,0.0,0.0,0.3333333333333333,0.125,0.1,0.0,0.0
Chrysophyllum venezuelanense,0.0,0.0,0.0,0.030303030303030307,0.19230769230769232,0.09090909090909091,0.125,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
