species,region,range
Tapura guianensis,a.10.5,300
Tapura guianensis,b.5.0,900
Tapura guianensis,c.0.-5,0
Tapura guianensis,d.-5.-10,0
Tapura guianensis,e.-10.-15,N/A
Tapura guianensis,f.-15.-20,N/A
Tapura guianensis,g.-20.-25,N/A
Terminalia amazonia,a.10.5,1000
Terminalia amazonia,b.5.0,700
Terminalia amazonia,c.0.-5,1900
Terminalia amazonia,d.-5.-10,800
Terminalia amazonia,e.-10.-15,1000
Terminalia amazonia,f.-15.-20,900
Terminalia amazonia,g.-20.-25,N/A
Terminalia oblonga,a.10.5,1300
Terminalia oblonga,b.5.0,N/A
Terminalia oblonga,c.0.-5,800
Terminalia oblonga,d.-5.-10,2300
Terminalia oblonga,e.-10.-15,1300
Terminalia oblonga,f.-15.-20,800
Terminalia oblonga,g.-20.-25,N/A
Terminalia tetraphylla,a.10.5,600
Terminalia tetraphylla,b.5.0,600
Terminalia tetraphylla,c.0.-5,N/A
Terminalia tetraphylla,d.-5.-10,N/A
Terminalia tetraphylla,e.-10.-15,1200
Terminalia tetraphylla,f.-15.-20,1000
Terminalia tetraphylla,g.-20.-25,N/A
Ternstroemia macrocarpa,a.10.5,700
Ternstroemia macrocarpa,b.5.0,1400
Ternstroemia macrocarpa,c.0.-5,300
Ternstroemia macrocarpa,d.-5.-10,N/A
Ternstroemia macrocarpa,e.-10.-15,N/A
Ternstroemia macrocarpa,f.-15.-20,N/A
Ternstroemia macrocarpa,g.-20.-25,N/A
Ternstroemia meridionalis,a.10.5,2200
Ternstroemia meridionalis,b.5.0,1200
Ternstroemia meridionalis,c.0.-5,N/A
Ternstroemia meridionalis,d.-5.-10,N/A
Ternstroemia meridionalis,e.-10.-15,200
Ternstroemia meridionalis,f.-15.-20,N/A
Ternstroemia meridionalis,g.-20.-25,N/A
Tessaria integrifolia,a.10.5,2000
Tessaria integrifolia,b.5.0,3200
Tessaria integrifolia,c.0.-5,2100
Tessaria integrifolia,d.-5.-10,2700
Tessaria integrifolia,e.-10.-15,2300
Tessaria integrifolia,f.-15.-20,2200
Tessaria integrifolia,g.-20.-25,1100
Tetragastris altissima,a.10.5,200
Tetragastris altissima,b.5.0,400
Tetragastris altissima,c.0.-5,N/A
Tetragastris altissima,d.-5.-10,200
Tetragastris altissima,e.-10.-15,900
Tetragastris altissima,f.-15.-20,500
Tetragastris altissima,g.-20.-25,N/A
Tetragastris panamensis,a.10.5,1500
Tetragastris panamensis,b.5.0,600
Tetragastris panamensis,c.0.-5,700
Tetragastris panamensis,d.-5.-10,500
Tetragastris panamensis,e.-10.-15,1100
Tetragastris panamensis,f.-15.-20,N/A
Tetragastris panamensis,g.-20.-25,N/A
Tetrathylacium macrophyllum,a.10.5,1000
Tetrathylacium macrophyllum,b.5.0,2000
Tetrathylacium macrophyllum,c.0.-5,1500
Tetrathylacium macrophyllum,d.-5.-10,1500
Tetrathylacium macrophyllum,e.-10.-15,1300
Tetrathylacium macrophyllum,f.-15.-20,N/A
Tetrathylacium macrophyllum,g.-20.-25,N/A
Tetrorchidium andinum,a.10.5,1700
Tetrorchidium andinum,b.5.0,1600
Tetrorchidium andinum,c.0.-5,1700
Tetrorchidium andinum,d.-5.-10,N/A
Tetrorchidium andinum,e.-10.-15,200
Tetrorchidium andinum,f.-15.-20,N/A
Tetrorchidium andinum,g.-20.-25,N/A
Tetrorchidium euryphyllum,a.10.5,200
Tetrorchidium euryphyllum,b.5.0,1100
Tetrorchidium euryphyllum,c.0.-5,0
Tetrorchidium euryphyllum,d.-5.-10,N/A
Tetrorchidium euryphyllum,e.-10.-15,N/A
Tetrorchidium euryphyllum,f.-15.-20,N/A
Tetrorchidium euryphyllum,g.-20.-25,N/A
Tetrorchidium macrophyllum,a.10.5,0
Tetrorchidium macrophyllum,b.5.0,1600
Tetrorchidium macrophyllum,c.0.-5,1600
Tetrorchidium macrophyllum,d.-5.-10,600
Tetrorchidium macrophyllum,e.-10.-15,800
Tetrorchidium macrophyllum,f.-15.-20,N/A
Tetrorchidium macrophyllum,g.-20.-25,N/A
Tetrorchidium rubrivenium,a.10.5,2200
Tetrorchidium rubrivenium,b.5.0,2300
Tetrorchidium rubrivenium,c.0.-5,2300
Tetrorchidium rubrivenium,d.-5.-10,900
Tetrorchidium rubrivenium,e.-10.-15,2100
Tetrorchidium rubrivenium,f.-15.-20,1000
Tetrorchidium rubrivenium,g.-20.-25,N/A
Theobroma cacao,a.10.5,1300
Theobroma cacao,b.5.0,1500
Theobroma cacao,c.0.-5,900
Theobroma cacao,d.-5.-10,1300
Theobroma cacao,e.-10.-15,900
Theobroma cacao,f.-15.-20,200
Theobroma cacao,g.-20.-25,N/A
Theobroma glaucum,a.10.5,900
Theobroma glaucum,b.5.0,500
Theobroma glaucum,c.0.-5,200
Theobroma glaucum,d.-5.-10,N/A
Theobroma glaucum,e.-10.-15,N/A
Theobroma glaucum,f.-15.-20,N/A
Theobroma glaucum,g.-20.-25,N/A
Tournefortia cuspidata,a.10.5,800
Tournefortia cuspidata,b.5.0,600
Tournefortia cuspidata,c.0.-5,100
Tournefortia cuspidata,d.-5.-10,500
Tournefortia cuspidata,e.-10.-15,600
Tournefortia cuspidata,f.-15.-20,N/A
Tournefortia cuspidata,g.-20.-25,N/A
Tournefortia fuliginosa,a.10.5,900
Tournefortia fuliginosa,b.5.0,1800
Tournefortia fuliginosa,c.0.-5,2200
Tournefortia fuliginosa,d.-5.-10,0
Tournefortia fuliginosa,e.-10.-15,N/A
Tournefortia fuliginosa,f.-15.-20,N/A
Tournefortia fuliginosa,g.-20.-25,N/A
Tournefortia scabrida,a.10.5,1200
Tournefortia scabrida,b.5.0,2500
Tournefortia scabrida,c.0.-5,3000
Tournefortia scabrida,d.-5.-10,1400
Tournefortia scabrida,e.-10.-15,0
Tournefortia scabrida,f.-15.-20,N/A
Tournefortia scabrida,g.-20.-25,N/A
Tovomita spruceana,a.10.5,400
Tovomita spruceana,b.5.0,100
Tovomita spruceana,c.0.-5,0
Tovomita spruceana,d.-5.-10,N/A
Tovomita spruceana,e.-10.-15,N/A
Tovomita spruceana,f.-15.-20,N/A
Tovomita spruceana,g.-20.-25,N/A
Tovomita stylosa,a.10.5,1300
Tovomita stylosa,b.5.0,1100
Tovomita stylosa,c.0.-5,N/A
Tovomita stylosa,d.-5.-10,500
Tovomita stylosa,e.-10.-15,0
Tovomita stylosa,f.-15.-20,N/A
Tovomita stylosa,g.-20.-25,N/A
Toxicodendron striatum,a.10.5,1400
Toxicodendron striatum,b.5.0,1500
Toxicodendron striatum,c.0.-5,1300
Toxicodendron striatum,d.-5.-10,1200
Toxicodendron striatum,e.-10.-15,1900
Toxicodendron striatum,f.-15.-20,300
Toxicodendron striatum,g.-20.-25,N/A
Trattinnickia aspera,a.10.5,900
Trattinnickia aspera,b.5.0,0
Trattinnickia aspera,c.0.-5,0
Trattinnickia aspera,d.-5.-10,500
Trattinnickia aspera,e.-10.-15,200
Trattinnickia aspera,f.-15.-20,N/A
Trattinnickia aspera,g.-20.-25,N/A
Trema integerrima,a.10.5,0
Trema integerrima,b.5.0,500
Trema integerrima,c.0.-5,400
Trema integerrima,d.-5.-10,0
Trema integerrima,e.-10.-15,0
Trema integerrima,f.-15.-20,N/A
Trema integerrima,g.-20.-25,N/A
Trema micrantha,a.10.5,1900
Trema micrantha,b.5.0,1900
Trema micrantha,c.0.-5,2100
Trema micrantha,d.-5.-10,2200
Trema micrantha,e.-10.-15,2800
Trema micrantha,f.-15.-20,2200
Trema micrantha,g.-20.-25,2800
Trichilia cipo,a.10.5,0
Trichilia cipo,b.5.0,0
Trichilia cipo,c.0.-5,0
Trichilia cipo,d.-5.-10,0
Trichilia cipo,e.-10.-15,0
Trichilia cipo,f.-15.-20,N/A
Trichilia cipo,g.-20.-25,N/A
Trichilia elegans,a.10.5,1200
Trichilia elegans,b.5.0,700
Trichilia elegans,c.0.-5,800
Trichilia elegans,d.-5.-10,800
Trichilia elegans,e.-10.-15,2000
Trichilia elegans,f.-15.-20,2500
Trichilia elegans,g.-20.-25,N/A
Trichilia hirta,a.10.5,1200
Trichilia hirta,b.5.0,800
Trichilia hirta,c.0.-5,1400
Trichilia hirta,d.-5.-10,0
Trichilia hirta,e.-10.-15,1700
Trichilia hirta,f.-15.-20,1700
Trichilia hirta,g.-20.-25,N/A
Trichilia martiana,a.10.5,800
Trichilia martiana,b.5.0,800
Trichilia martiana,c.0.-5,800
Trichilia martiana,d.-5.-10,1100
Trichilia martiana,e.-10.-15,N/A
Trichilia martiana,f.-15.-20,N/A
Trichilia martiana,g.-20.-25,N/A
Trichilia maynasiana,a.10.5,0
Trichilia maynasiana,b.5.0,200
Trichilia maynasiana,c.0.-5,1800
Trichilia maynasiana,d.-5.-10,500
Trichilia maynasiana,e.-10.-15,600
Trichilia maynasiana,f.-15.-20,100
Trichilia maynasiana,g.-20.-25,N/A
Trichilia micrantha,a.10.5,400
Trichilia micrantha,b.5.0,1300
Trichilia micrantha,c.0.-5,1200
Trichilia micrantha,d.-5.-10,800
Trichilia micrantha,e.-10.-15,900
Trichilia micrantha,f.-15.-20,100
Trichilia micrantha,g.-20.-25,N/A
Trichilia pallida,a.10.5,1500
Trichilia pallida,b.5.0,1400
Trichilia pallida,c.0.-5,2100
Trichilia pallida,d.-5.-10,2400
Trichilia pallida,e.-10.-15,1900
Trichilia pallida,f.-15.-20,1900
Trichilia pallida,g.-20.-25,N/A
Trichilia pleeana,a.10.5,900
Trichilia pleeana,b.5.0,600
Trichilia pleeana,c.0.-5,800
Trichilia pleeana,d.-5.-10,2300
Trichilia pleeana,e.-10.-15,1200
Trichilia pleeana,f.-15.-20,1200
Trichilia pleeana,g.-20.-25,N/A
Trichilia poeppigii,a.10.5,200
Trichilia poeppigii,b.5.0,200
Trichilia poeppigii,c.0.-5,1400
Trichilia poeppigii,d.-5.-10,100
Trichilia poeppigii,e.-10.-15,900
Trichilia poeppigii,f.-15.-20,N/A
Trichilia poeppigii,g.-20.-25,N/A
Trichilia quadrijuga,a.10.5,300
Trichilia quadrijuga,b.5.0,1000
Trichilia quadrijuga,c.0.-5,400
Trichilia quadrijuga,d.-5.-10,200
Trichilia quadrijuga,e.-10.-15,1000
Trichilia quadrijuga,f.-15.-20,300
Trichilia quadrijuga,g.-20.-25,N/A
Trichilia schomburgkii,a.10.5,300
Trichilia schomburgkii,b.5.0,100
Trichilia schomburgkii,c.0.-5,N/A
Trichilia schomburgkii,d.-5.-10,0
Trichilia schomburgkii,e.-10.-15,0
Trichilia schomburgkii,f.-15.-20,N/A
Trichilia schomburgkii,g.-20.-25,N/A
Trichilia septentrionalis,a.10.5,800
Trichilia septentrionalis,b.5.0,1300
Trichilia septentrionalis,c.0.-5,1800
Trichilia septentrionalis,d.-5.-10,1700
Trichilia septentrionalis,e.-10.-15,1300
Trichilia septentrionalis,f.-15.-20,1000
Trichilia septentrionalis,g.-20.-25,N/A
Trichospermum galeottii,a.10.5,1200
Trichospermum galeottii,b.5.0,700
Trichospermum galeottii,c.0.-5,400
Trichospermum galeottii,d.-5.-10,N/A
Trichospermum galeottii,e.-10.-15,N/A
Trichospermum galeottii,f.-15.-20,N/A
Trichospermum galeottii,g.-20.-25,N/A
Triplaris americana,a.10.5,1200
Triplaris americana,b.5.0,800
Triplaris americana,c.0.-5,1500
Triplaris americana,d.-5.-10,1000
Triplaris americana,e.-10.-15,1200
Triplaris americana,f.-15.-20,2400
Triplaris americana,g.-20.-25,N/A
Triplaris cumingiana,a.10.5,800
Triplaris cumingiana,b.5.0,0
Triplaris cumingiana,c.0.-5,1300
Triplaris cumingiana,d.-5.-10,1800
Triplaris cumingiana,e.-10.-15,N/A
Triplaris cumingiana,f.-15.-20,100
Triplaris cumingiana,g.-20.-25,N/A
Trophis racemosa,a.10.5,1000
Trophis racemosa,b.5.0,900
Trophis racemosa,c.0.-5,700
Trophis racemosa,d.-5.-10,900
Trophis racemosa,e.-10.-15,N/A
Trophis racemosa,f.-15.-20,N/A
Trophis racemosa,g.-20.-25,N/A
Ulex europaeus,a.10.5,900
Ulex europaeus,b.5.0,1000
Ulex europaeus,c.0.-5,0
Ulex europaeus,d.-5.-10,N/A
Ulex europaeus,e.-10.-15,0
Ulex europaeus,f.-15.-20,0
Ulex europaeus,g.-20.-25,N/A
Unonopsis guatterioides,a.10.5,0
Unonopsis guatterioides,b.5.0,700
Unonopsis guatterioides,c.0.-5,500
Unonopsis guatterioides,d.-5.-10,1400
Unonopsis guatterioides,e.-10.-15,500
Unonopsis guatterioides,f.-15.-20,1000
Unonopsis guatterioides,g.-20.-25,N/A
Unonopsis spectabilis,a.10.5,0
Unonopsis spectabilis,b.5.0,100
Unonopsis spectabilis,c.0.-5,800
Unonopsis spectabilis,d.-5.-10,400
Unonopsis spectabilis,e.-10.-15,100
Unonopsis spectabilis,f.-15.-20,800
Unonopsis spectabilis,g.-20.-25,N/A
Urera baccifera,a.10.5,2100
Urera baccifera,b.5.0,2000
Urera baccifera,c.0.-5,2100
Urera baccifera,d.-5.-10,2000
Urera baccifera,e.-10.-15,2500
Urera baccifera,f.-15.-20,1700
Urera baccifera,g.-20.-25,1500
Urera caracasana,a.10.5,1700
Urera caracasana,b.5.0,1900
Urera caracasana,c.0.-5,1900
Urera caracasana,d.-5.-10,1600
Urera caracasana,e.-10.-15,2400
Urera caracasana,f.-15.-20,1300
Urera caracasana,g.-20.-25,0
Urera simplex,a.10.5,700
Urera simplex,b.5.0,1800
Urera simplex,c.0.-5,800
Urera simplex,d.-5.-10,2600
Urera simplex,e.-10.-15,1800
Urera simplex,f.-15.-20,1900
Urera simplex,g.-20.-25,1100
Vachellia macracantha,a.10.5,800
Vachellia macracantha,b.5.0,1900
Vachellia macracantha,c.0.-5,1600
Vachellia macracantha,d.-5.-10,2200
Vachellia macracantha,e.-10.-15,1300
Vachellia macracantha,f.-15.-20,2800
Vachellia macracantha,g.-20.-25,1900
Vallea stipularis,a.10.5,2400
Vallea stipularis,b.5.0,2400
Vallea stipularis,c.0.-5,2200
Vallea stipularis,d.-5.-10,2400
Vallea stipularis,e.-10.-15,2100
Vallea stipularis,f.-15.-20,3700
Vallea stipularis,g.-20.-25,500
Varronia cylindrostachya,a.10.5,2300
Varronia cylindrostachya,b.5.0,2800
Varronia cylindrostachya,c.0.-5,2400
Varronia cylindrostachya,d.-5.-10,500
Varronia cylindrostachya,e.-10.-15,1400
Varronia cylindrostachya,f.-15.-20,1500
Varronia cylindrostachya,g.-20.-25,N/A
Vasconcellea microcarpa,a.10.5,1600
Vasconcellea microcarpa,b.5.0,1900
Vasconcellea microcarpa,c.0.-5,2300
Vasconcellea microcarpa,d.-5.-10,2300
Vasconcellea microcarpa,e.-10.-15,1700
Vasconcellea microcarpa,f.-15.-20,1700
Vasconcellea microcarpa,g.-20.-25,N/A
Vasconcellea pubescens,a.10.5,300
Vasconcellea pubescens,b.5.0,1500
Vasconcellea pubescens,c.0.-5,800
Vasconcellea pubescens,d.-5.-10,N/A
Vasconcellea pubescens,e.-10.-15,0
Vasconcellea pubescens,f.-15.-20,N/A
Vasconcellea pubescens,g.-20.-25,N/A
Verbesina arborea,a.10.5,0
Verbesina arborea,b.5.0,1800
Verbesina arborea,c.0.-5,600
Verbesina arborea,d.-5.-10,0
Verbesina arborea,e.-10.-15,N/A
Verbesina arborea,f.-15.-20,N/A
Verbesina arborea,g.-20.-25,N/A
Verbesina nudipes,a.10.5,2000
Verbesina nudipes,b.5.0,2800
Verbesina nudipes,c.0.-5,0
Verbesina nudipes,d.-5.-10,N/A
Verbesina nudipes,e.-10.-15,N/A
Verbesina nudipes,f.-15.-20,N/A
Verbesina nudipes,g.-20.-25,N/A
Vernonanthura patens,a.10.5,1800
Vernonanthura patens,b.5.0,1800
Vernonanthura patens,c.0.-5,2000
Vernonanthura patens,d.-5.-10,2100
Vernonanthura patens,e.-10.-15,2800
Vernonanthura patens,f.-15.-20,2800
Vernonanthura patens,g.-20.-25,N/A
Viburnum ayavacense,a.10.5,0
Viburnum ayavacense,b.5.0,N/A
Viburnum ayavacense,c.0.-5,1300
Viburnum ayavacense,d.-5.-10,N/A
Viburnum ayavacense,e.-10.-15,0
Viburnum ayavacense,f.-15.-20,1600
Viburnum ayavacense,g.-20.-25,N/A
Viburnum hallii,a.10.5,1000
Viburnum hallii,b.5.0,2800
Viburnum hallii,c.0.-5,2400
Viburnum hallii,d.-5.-10,2400
Viburnum hallii,e.-10.-15,3100
Viburnum hallii,f.-15.-20,1400
Viburnum hallii,g.-20.-25,N/A
Viburnum pichinchense,a.10.5,2500
Viburnum pichinchense,b.5.0,1300
Viburnum pichinchense,c.0.-5,2000
Viburnum pichinchense,d.-5.-10,N/A
Viburnum pichinchense,e.-10.-15,N/A
Viburnum pichinchense,f.-15.-20,N/A
Viburnum pichinchense,g.-20.-25,N/A
Viburnum tinoides,a.10.5,2400
Viburnum tinoides,b.5.0,1900
Viburnum tinoides,c.0.-5,600
Viburnum tinoides,d.-5.-10,N/A
Viburnum tinoides,e.-10.-15,N/A
Viburnum tinoides,f.-15.-20,N/A
Viburnum tinoides,g.-20.-25,N/A
Viburnum toronis,a.10.5,1800
Viburnum toronis,b.5.0,2400
Viburnum toronis,c.0.-5,1400
Viburnum toronis,d.-5.-10,N/A
Viburnum toronis,e.-10.-15,N/A
Viburnum toronis,f.-15.-20,N/A
Viburnum toronis,g.-20.-25,N/A
Viburnum triphyllum,a.10.5,2300
Viburnum triphyllum,b.5.0,1800
Viburnum triphyllum,c.0.-5,2700
Viburnum triphyllum,d.-5.-10,1700
Viburnum triphyllum,e.-10.-15,700
Viburnum triphyllum,f.-15.-20,0
Viburnum triphyllum,g.-20.-25,N/A
Virola calophylla,a.10.5,0
Virola calophylla,b.5.0,600
Virola calophylla,c.0.-5,1800
Virola calophylla,d.-5.-10,900
Virola calophylla,e.-10.-15,1000
Virola calophylla,f.-15.-20,N/A
Virola calophylla,g.-20.-25,N/A
Virola dixonii,a.10.5,500
Virola dixonii,b.5.0,600
Virola dixonii,c.0.-5,0
Virola dixonii,d.-5.-10,N/A
Virola dixonii,e.-10.-15,N/A
Virola dixonii,f.-15.-20,N/A
Virola dixonii,g.-20.-25,N/A
Virola elongata,a.10.5,300
Virola elongata,b.5.0,1300
Virola elongata,c.0.-5,900
Virola elongata,d.-5.-10,1000
Virola elongata,e.-10.-15,1400
Virola elongata,f.-15.-20,800
Virola elongata,g.-20.-25,0
Virola flexuosa,a.10.5,400
Virola flexuosa,b.5.0,200
Virola flexuosa,c.0.-5,800
Virola flexuosa,d.-5.-10,500
Virola flexuosa,e.-10.-15,800
Virola flexuosa,f.-15.-20,300
Virola flexuosa,g.-20.-25,N/A
Virola reidii,a.10.5,0
Virola reidii,b.5.0,800
Virola reidii,c.0.-5,400
Virola reidii,d.-5.-10,N/A
Virola reidii,e.-10.-15,N/A
Virola reidii,f.-15.-20,N/A
Virola reidii,g.-20.-25,N/A
Virola sebifera,a.10.5,1500
Virola sebifera,b.5.0,1100
Virola sebifera,c.0.-5,1600
Virola sebifera,d.-5.-10,1500
Virola sebifera,e.-10.-15,1500
Virola sebifera,f.-15.-20,1300
Virola sebifera,g.-20.-25,N/A
Vismia baccifera,a.10.5,3500
Vismia baccifera,b.5.0,3400
Vismia baccifera,c.0.-5,1600
Vismia baccifera,d.-5.-10,1600
Vismia baccifera,e.-10.-15,1500
Vismia baccifera,f.-15.-20,100
Vismia baccifera,g.-20.-25,N/A
Vismia cayennensis,a.10.5,1300
Vismia cayennensis,b.5.0,700
Vismia cayennensis,c.0.-5,1000
Vismia cayennensis,d.-5.-10,0
Vismia cayennensis,e.-10.-15,0
Vismia cayennensis,f.-15.-20,400
Vismia cayennensis,g.-20.-25,N/A
Vismia guianensis,a.10.5,2200
Vismia guianensis,b.5.0,1800
Vismia guianensis,c.0.-5,N/A
Vismia guianensis,d.-5.-10,2300
Vismia guianensis,e.-10.-15,N/A
Vismia guianensis,f.-15.-20,1500
Vismia guianensis,g.-20.-25,N/A
Vismia lauriformis,a.10.5,2200
Vismia lauriformis,b.5.0,1100
Vismia lauriformis,c.0.-5,700
Vismia lauriformis,d.-5.-10,0
Vismia lauriformis,e.-10.-15,1500
Vismia lauriformis,f.-15.-20,900
Vismia lauriformis,g.-20.-25,N/A
Vismia macrophylla,a.10.5,1300
Vismia macrophylla,b.5.0,1800
Vismia macrophylla,c.0.-5,1600
Vismia macrophylla,d.-5.-10,200
Vismia macrophylla,e.-10.-15,900
Vismia macrophylla,f.-15.-20,N/A
Vismia macrophylla,g.-20.-25,N/A
Vismia sprucei,a.10.5,200
Vismia sprucei,b.5.0,N/A
Vismia sprucei,c.0.-5,1500
Vismia sprucei,d.-5.-10,700
Vismia sprucei,e.-10.-15,600
Vismia sprucei,f.-15.-20,N/A
Vismia sprucei,g.-20.-25,N/A
Vismia tomentosa,a.10.5,0
Vismia tomentosa,b.5.0,0
Vismia tomentosa,c.0.-5,2300
Vismia tomentosa,d.-5.-10,200
Vismia tomentosa,e.-10.-15,900
Vismia tomentosa,f.-15.-20,0
Vismia tomentosa,g.-20.-25,N/A
Vitex triflora,a.10.5,0
Vitex triflora,b.5.0,0
Vitex triflora,c.0.-5,100
Vitex triflora,d.-5.-10,600
Vitex triflora,e.-10.-15,1800
Vitex triflora,f.-15.-20,N/A
Vitex triflora,g.-20.-25,N/A
Vochysia ferruginea,a.10.5,1300
Vochysia ferruginea,b.5.0,700
Vochysia ferruginea,c.0.-5,0
Vochysia ferruginea,d.-5.-10,500
Vochysia ferruginea,e.-10.-15,0
Vochysia ferruginea,f.-15.-20,N/A
Vochysia ferruginea,g.-20.-25,N/A
Vochysia lehmannii,a.10.5,1100
Vochysia lehmannii,b.5.0,500
Vochysia lehmannii,c.0.-5,N/A
Vochysia lehmannii,d.-5.-10,0
Vochysia lehmannii,e.-10.-15,300
Vochysia lehmannii,f.-15.-20,N/A
Vochysia lehmannii,g.-20.-25,N/A
Vochysia megalantha,a.10.5,900
Vochysia megalantha,b.5.0,0
Vochysia megalantha,c.0.-5,N/A
Vochysia megalantha,d.-5.-10,N/A
Vochysia megalantha,e.-10.-15,0
Vochysia megalantha,f.-15.-20,N/A
Vochysia megalantha,g.-20.-25,N/A
Warszewiczia coccinea,a.10.5,1500
Warszewiczia coccinea,b.5.0,1800
Warszewiczia coccinea,c.0.-5,2100
Warszewiczia coccinea,d.-5.-10,1400
Warszewiczia coccinea,e.-10.-15,1200
Warszewiczia coccinea,f.-15.-20,600
Warszewiczia coccinea,g.-20.-25,N/A
Weinmannia auriculata,a.10.5,1000
Weinmannia auriculata,b.5.0,700
Weinmannia auriculata,c.0.-5,500
Weinmannia auriculata,d.-5.-10,700
Weinmannia auriculata,e.-10.-15,2700
Weinmannia auriculata,f.-15.-20,1200
Weinmannia auriculata,g.-20.-25,N/A
Weinmannia cochensis,a.10.5,800
Weinmannia cochensis,b.5.0,900
Weinmannia cochensis,c.0.-5,1600
Weinmannia cochensis,d.-5.-10,1800
Weinmannia cochensis,e.-10.-15,1500
Weinmannia cochensis,f.-15.-20,0
Weinmannia cochensis,g.-20.-25,N/A
Weinmannia elliptica,a.10.5,2000
Weinmannia elliptica,b.5.0,2300
Weinmannia elliptica,c.0.-5,1800
Weinmannia elliptica,d.-5.-10,1700
Weinmannia elliptica,e.-10.-15,N/A
Weinmannia elliptica,f.-15.-20,N/A
Weinmannia elliptica,g.-20.-25,N/A
Weinmannia fagaroides,a.10.5,1100
Weinmannia fagaroides,b.5.0,2500
Weinmannia fagaroides,c.0.-5,1600
Weinmannia fagaroides,d.-5.-10,1000
Weinmannia fagaroides,e.-10.-15,1200
Weinmannia fagaroides,f.-15.-20,1000
Weinmannia fagaroides,g.-20.-25,N/A
Weinmannia lechleriana,a.10.5,0
Weinmannia lechleriana,b.5.0,N/A
Weinmannia lechleriana,c.0.-5,N/A
Weinmannia lechleriana,d.-5.-10,1100
Weinmannia lechleriana,e.-10.-15,1000
Weinmannia lechleriana,f.-15.-20,1200
Weinmannia lechleriana,g.-20.-25,N/A
Weinmannia mariquitae,a.10.5,2500
Weinmannia mariquitae,b.5.0,800
Weinmannia mariquitae,c.0.-5,2200
Weinmannia mariquitae,d.-5.-10,0
Weinmannia mariquitae,e.-10.-15,0
Weinmannia mariquitae,f.-15.-20,N/A
Weinmannia mariquitae,g.-20.-25,N/A
Weinmannia microphylla,a.10.5,200
Weinmannia microphylla,b.5.0,N/A
Weinmannia microphylla,c.0.-5,100
Weinmannia microphylla,d.-5.-10,200
Weinmannia microphylla,e.-10.-15,700
Weinmannia microphylla,f.-15.-20,1900
Weinmannia microphylla,g.-20.-25,N/A
Weinmannia multijuga,a.10.5,1800
Weinmannia multijuga,b.5.0,900
Weinmannia multijuga,c.0.-5,2700
Weinmannia multijuga,d.-5.-10,0
Weinmannia multijuga,e.-10.-15,1700
Weinmannia multijuga,f.-15.-20,1200
Weinmannia multijuga,g.-20.-25,N/A
Weinmannia pinnata,a.10.5,2400
Weinmannia pinnata,b.5.0,2900
Weinmannia pinnata,c.0.-5,2700
Weinmannia pinnata,d.-5.-10,3200
Weinmannia pinnata,e.-10.-15,2200
Weinmannia pinnata,f.-15.-20,1400
Weinmannia pinnata,g.-20.-25,N/A
Weinmannia pubescens,a.10.5,2100
Weinmannia pubescens,b.5.0,2600
Weinmannia pubescens,c.0.-5,1600
Weinmannia pubescens,d.-5.-10,1000
Weinmannia pubescens,e.-10.-15,1900
Weinmannia pubescens,f.-15.-20,N/A
Weinmannia pubescens,g.-20.-25,N/A
Weinmannia reticulata,a.10.5,0
Weinmannia reticulata,b.5.0,1100
Weinmannia reticulata,c.0.-5,1400
Weinmannia reticulata,d.-5.-10,700
Weinmannia reticulata,e.-10.-15,1200
Weinmannia reticulata,f.-15.-20,1000
Weinmannia reticulata,g.-20.-25,N/A
Weinmannia rollottii,a.10.5,800
Weinmannia rollottii,b.5.0,1000
Weinmannia rollottii,c.0.-5,1200
Weinmannia rollottii,d.-5.-10,N/A
Weinmannia rollottii,e.-10.-15,N/A
Weinmannia rollottii,f.-15.-20,0
Weinmannia rollottii,g.-20.-25,N/A
Weinmannia sorbifolia,a.10.5,1400
Weinmannia sorbifolia,b.5.0,2300
Weinmannia sorbifolia,c.0.-5,1700
Weinmannia sorbifolia,d.-5.-10,1300
Weinmannia sorbifolia,e.-10.-15,2300
Weinmannia sorbifolia,f.-15.-20,2000
Weinmannia sorbifolia,g.-20.-25,N/A
Wettinia fascicularis,a.10.5,700
Wettinia fascicularis,b.5.0,600
Wettinia fascicularis,c.0.-5,0
Wettinia fascicularis,d.-5.-10,N/A
Wettinia fascicularis,e.-10.-15,N/A
Wettinia fascicularis,f.-15.-20,N/A
Wettinia fascicularis,g.-20.-25,N/A
Wettinia kalbreyeri,a.10.5,1300
Wettinia kalbreyeri,b.5.0,1200
Wettinia kalbreyeri,c.0.-5,1400
Wettinia kalbreyeri,d.-5.-10,N/A
Wettinia kalbreyeri,e.-10.-15,N/A
Wettinia kalbreyeri,f.-15.-20,N/A
Wettinia kalbreyeri,g.-20.-25,N/A
Wettinia quinaria,a.10.5,900
Wettinia quinaria,b.5.0,3800
Wettinia quinaria,c.0.-5,1900
Wettinia quinaria,d.-5.-10,0
Wettinia quinaria,e.-10.-15,N/A
Wettinia quinaria,f.-15.-20,N/A
Wettinia quinaria,g.-20.-25,N/A
Witheringia coccoloboides,a.10.5,2300
Witheringia coccoloboides,b.5.0,1300
Witheringia coccoloboides,c.0.-5,0
Witheringia coccoloboides,d.-5.-10,N/A
Witheringia coccoloboides,e.-10.-15,N/A
Witheringia coccoloboides,f.-15.-20,N/A
Witheringia coccoloboides,g.-20.-25,N/A
Wittmackanthus stanleyanus,a.10.5,900
