species,genus,region,range,genus_in_region
Faramea jasminoides,Faramea,e.-10.-15,900,10
Faramea multiflora,Faramea,a.10.5,2000,9
Faramea multiflora,Faramea,b.5.0,2900,12
Faramea multiflora,Faramea,c.0.-5,1700,14
Faramea multiflora,Faramea,d.-5.-10,2200,8
Faramea multiflora,Faramea,e.-10.-15,2100,10
Faramea multiflora,Faramea,f.-15.-20,1900,6
Faramea oblongifolia,Faramea,a.10.5,2100,9
Faramea oblongifolia,Faramea,b.5.0,2400,12
Faramea oblongifolia,Faramea,c.0.-5,1700,14
Faramea oblongifolia,Faramea,e.-10.-15,500,10
Faramea occidentalis,Faramea,a.10.5,2500,9
Faramea occidentalis,Faramea,b.5.0,1800,12
Faramea occidentalis,Faramea,c.0.-5,700,14
Faramea occidentalis,Faramea,d.-5.-10,1100,8
Faramea occidentalis,Faramea,e.-10.-15,1800,10
Faramea occidentalis,Faramea,f.-15.-20,1000,6
Faramea parvibractea,Faramea,b.5.0,1300,12
Faramea parvibractea,Faramea,c.0.-5,1300,14
Faramea quinqueflora,Faramea,a.10.5,1800,9
Faramea quinqueflora,Faramea,b.5.0,2700,12
Faramea quinqueflora,Faramea,c.0.-5,2000,14
Faramea quinqueflora,Faramea,e.-10.-15,1000,10
Ferdinandusa loretensis,Ferdinandusa,b.5.0,400,2
Ferdinandusa loretensis,Ferdinandusa,c.0.-5,900,2
Ferdinandusa loretensis,Ferdinandusa,d.-5.-10,700,2
Ferdinandusa loretensis,Ferdinandusa,e.-10.-15,700,2
Ficus americana,Ficus,a.10.5,2900,31
Ficus americana,Ficus,b.5.0,3800,34
Ficus americana,Ficus,c.0.-5,2700,34
Ficus americana,Ficus,d.-5.-10,2300,22
Ficus americana,Ficus,e.-10.-15,2800,32
Ficus americana,Ficus,f.-15.-20,1600,20
Ficus apollinaris,Ficus,a.10.5,1600,31
Ficus apollinaris,Ficus,b.5.0,1800,34
Ficus apollinaris,Ficus,c.0.-5,900,34
Ficus apollinaris,Ficus,e.-10.-15,800,32
Ficus apollinaris,Ficus,f.-15.-20,400,20
Ficus brevibracteata,Ficus,a.10.5,2000,31
Ficus brevibracteata,Ficus,b.5.0,1900,34
Ficus brevibracteata,Ficus,c.0.-5,1900,34
Ficus brevibracteata,Ficus,e.-10.-15,100,32
Ficus carchiana,Ficus,b.5.0,1000,34
Ficus carchiana,Ficus,c.0.-5,200,34
Ficus cervantesiana,Ficus,a.10.5,600,31
Ficus cervantesiana,Ficus,b.5.0,1000,34
Ficus cervantesiana,Ficus,c.0.-5,2200,34
Ficus cervantesiana,Ficus,e.-10.-15,1400,32
Ficus cervantesiana,Ficus,f.-15.-20,600,20
Ficus citrifolia,Ficus,a.10.5,3200,31
Ficus citrifolia,Ficus,b.5.0,2000,34
Ficus citrifolia,Ficus,c.0.-5,2200,34
Ficus citrifolia,Ficus,d.-5.-10,2000,22
Ficus citrifolia,Ficus,e.-10.-15,2600,32
Ficus citrifolia,Ficus,f.-15.-20,1500,20
Ficus coerulescens,Ficus,b.5.0,1200,34
Ficus coerulescens,Ficus,c.0.-5,700,34
Ficus coerulescens,Ficus,d.-5.-10,500,22
Ficus coerulescens,Ficus,e.-10.-15,1600,32
Ficus coerulescens,Ficus,f.-15.-20,1000,20
Ficus crassiuscula,Ficus,a.10.5,1100,31
Ficus crassiuscula,Ficus,b.5.0,100,34
Ficus crassiuscula,Ficus,c.0.-5,800,34
Ficus crassiuscula,Ficus,e.-10.-15,400,32
Ficus crocata,Ficus,a.10.5,1200,31
Ficus crocata,Ficus,b.5.0,1600,34
Ficus crocata,Ficus,c.0.-5,900,34
Ficus crocata,Ficus,e.-10.-15,900,32
Ficus crocata,Ficus,f.-15.-20,100,20
Ficus cuatrecasana,Ficus,a.10.5,2300,31
Ficus cuatrecasana,Ficus,b.5.0,2500,34
Ficus cuatrecasana,Ficus,c.0.-5,2200,34
Ficus cuatrecasana,Ficus,e.-10.-15,1300,32
Ficus cuatrecasasiana,Ficus,a.10.5,1900,31
Ficus cuatrecasasiana,Ficus,b.5.0,2400,34
Ficus cuatrecasasiana,Ficus,c.0.-5,2400,34
Ficus cuatrecasasiana,Ficus,d.-5.-10,1500,22
Ficus cuatrecasasiana,Ficus,e.-10.-15,2000,32
Ficus cuatrecasasiana,Ficus,f.-15.-20,1700,20
Ficus donnell-smithii,Ficus,a.10.5,3400,31
Ficus donnell-smithii,Ficus,b.5.0,400,34
Ficus donnell-smithii,Ficus,c.0.-5,800,34
Ficus donnell-smithii,Ficus,d.-5.-10,300,22
Ficus donnell-smithii,Ficus,e.-10.-15,1000,32
Ficus dulciaria,Ficus,a.10.5,900,31
Ficus dulciaria,Ficus,b.5.0,1200,34
Ficus dulciaria,Ficus,c.0.-5,300,34
Ficus eximia,Ficus,a.10.5,1200,31
Ficus eximia,Ficus,b.5.0,1100,34
Ficus eximia,Ficus,d.-5.-10,200,22
Ficus eximia,Ficus,e.-10.-15,1700,32
Ficus eximia,Ficus,f.-15.-20,1300,20
Ficus gigantosyce,Ficus,a.10.5,2700,31
Ficus gigantosyce,Ficus,b.5.0,700,34
Ficus gigantosyce,Ficus,c.0.-5,1700,34
Ficus gigantosyce,Ficus,d.-5.-10,900,22
Ficus gigantosyce,Ficus,e.-10.-15,800,32
Ficus gomelleira,Ficus,a.10.5,400,31
Ficus gomelleira,Ficus,b.5.0,1400,34
Ficus gomelleira,Ficus,c.0.-5,800,34
Ficus gomelleira,Ficus,d.-5.-10,2200,22
Ficus gomelleira,Ficus,e.-10.-15,1600,32
Ficus gomelleira,Ficus,f.-15.-20,1100,20
Ficus guianensis,Ficus,a.10.5,2400,31
Ficus guianensis,Ficus,b.5.0,2000,34
Ficus guianensis,Ficus,c.0.-5,2600,34
Ficus guianensis,Ficus,e.-10.-15,2100,32
Ficus guianensis,Ficus,f.-15.-20,1400,20
Ficus hartwegii,Ficus,a.10.5,2800,31
Ficus hartwegii,Ficus,b.5.0,1700,34
Ficus hartwegii,Ficus,c.0.-5,700,34
Ficus insipida,Ficus,a.10.5,2500,31
Ficus insipida,Ficus,b.5.0,2900,34
Ficus insipida,Ficus,c.0.-5,2300,34
Ficus insipida,Ficus,d.-5.-10,800,22
Ficus insipida,Ficus,e.-10.-15,2200,32
Ficus insipida,Ficus,f.-15.-20,2100,20
Ficus krukovii,Ficus,b.5.0,1900,34
Ficus krukovii,Ficus,c.0.-5,1300,34
Ficus krukovii,Ficus,d.-5.-10,300,22
Ficus krukovii,Ficus,e.-10.-15,900,32
Ficus lacunata,Ficus,a.10.5,900,31
Ficus lacunata,Ficus,b.5.0,400,34
Ficus lacunata,Ficus,c.0.-5,300,34
Ficus macbridei,Ficus,a.10.5,1600,31
Ficus macbridei,Ficus,b.5.0,1600,34
Ficus macbridei,Ficus,c.0.-5,1200,34
Ficus macbridei,Ficus,d.-5.-10,100,22
Ficus macbridei,Ficus,e.-10.-15,1600,32
Ficus macbridei,Ficus,f.-15.-20,1000,20
Ficus mathewsii,Ficus,a.10.5,1600,31
Ficus mathewsii,Ficus,b.5.0,200,34
Ficus mathewsii,Ficus,c.0.-5,300,34
Ficus mathewsii,Ficus,e.-10.-15,1600,32
Ficus mathewsii,Ficus,f.-15.-20,700,20
Ficus maxima,Ficus,a.10.5,3400,31
Ficus maxima,Ficus,b.5.0,2200,34
Ficus maxima,Ficus,c.0.-5,1900,34
Ficus maxima,Ficus,d.-5.-10,1900,22
Ficus maxima,Ficus,e.-10.-15,2900,32
Ficus maxima,Ficus,f.-15.-20,1600,20
Ficus mutisii,Ficus,a.10.5,2000,31
Ficus mutisii,Ficus,b.5.0,2100,34
Ficus mutisii,Ficus,c.0.-5,1600,34
Ficus mutisii,Ficus,d.-5.-10,300,22
Ficus mutisii,Ficus,e.-10.-15,1900,32
Ficus obtusifolia,Ficus,a.10.5,1300,31
Ficus obtusifolia,Ficus,b.5.0,1800,34
Ficus obtusifolia,Ficus,c.0.-5,1900,34
Ficus obtusifolia,Ficus,d.-5.-10,800,22
Ficus obtusifolia,Ficus,e.-10.-15,1800,32
Ficus obtusifolia,Ficus,f.-15.-20,1000,20
Ficus pallida,Ficus,a.10.5,1900,31
Ficus pallida,Ficus,b.5.0,3200,34
Ficus pallida,Ficus,e.-10.-15,1100,32
Ficus paraensis,Ficus,a.10.5,1600,31
Ficus paraensis,Ficus,b.5.0,1700,34
Ficus paraensis,Ficus,c.0.-5,1600,34
Ficus paraensis,Ficus,d.-5.-10,800,22
Ficus paraensis,Ficus,e.-10.-15,1400,32
Ficus paraensis,Ficus,f.-15.-20,900,20
Ficus pertusa,Ficus,a.10.5,1500,31
Ficus pertusa,Ficus,b.5.0,1400,34
Ficus pertusa,Ficus,c.0.-5,2000,34
Ficus pertusa,Ficus,d.-5.-10,1700,22
Ficus pertusa,Ficus,e.-10.-15,1600,32
Ficus pertusa,Ficus,f.-15.-20,700,20
Ficus popenoei,Ficus,a.10.5,200,31
Ficus popenoei,Ficus,b.5.0,300,34
Ficus popenoei,Ficus,c.0.-5,200,34
Ficus popenoei,Ficus,e.-10.-15,200,32
Ficus schippii,Ficus,a.10.5,1600,31
Ficus schippii,Ficus,b.5.0,1700,34
Ficus schippii,Ficus,c.0.-5,1900,34
Ficus schippii,Ficus,d.-5.-10,1000,22
Ficus schippii,Ficus,e.-10.-15,1600,32
Ficus tonduzii,Ficus,a.10.5,2600,31
Ficus tonduzii,Ficus,b.5.0,2900,34
Ficus tonduzii,Ficus,c.0.-5,2100,34
Ficus tonduzii,Ficus,d.-5.-10,1900,22
Ficus tonduzii,Ficus,e.-10.-15,2400,32
Ficus tonduzii,Ficus,f.-15.-20,1000,20
Ficus trianae,Ficus,a.10.5,800,31
Ficus trianae,Ficus,b.5.0,1100,34
Ficus trigona,Ficus,a.10.5,1000,31
Ficus trigona,Ficus,b.5.0,2000,34
Ficus trigona,Ficus,c.0.-5,1900,34
Ficus trigona,Ficus,d.-5.-10,1700,22
Ficus trigona,Ficus,e.-10.-15,2800,32
Ficus trigona,Ficus,f.-15.-20,1600,20
Frangula granulosa,Frangula,a.10.5,900,2
Frangula granulosa,Frangula,b.5.0,1900,2
Frangula granulosa,Frangula,c.0.-5,1400,2
Frangula granulosa,Frangula,d.-5.-10,1300,1
Frangula granulosa,Frangula,e.-10.-15,800,1
Frangula granulosa,Frangula,f.-15.-20,100,2
Frangula sphaerosperma,Frangula,a.10.5,3300,2
Frangula sphaerosperma,Frangula,b.5.0,1400,2
Frangula sphaerosperma,Frangula,c.0.-5,800,2
Frangula sphaerosperma,Frangula,f.-15.-20,1500,2
Freziera canescens,Freziera,a.10.5,900,5
Freziera canescens,Freziera,b.5.0,3200,5
Freziera canescens,Freziera,c.0.-5,2200,4
Freziera chrysophylla,Freziera,a.10.5,1500,5
Freziera chrysophylla,Freziera,b.5.0,1000,5
Freziera karsteniana,Freziera,a.10.5,1700,5
Freziera karsteniana,Freziera,b.5.0,100,5
Freziera karsteniana,Freziera,c.0.-5,1300,4
Freziera karsteniana,Freziera,d.-5.-10,1400,1
Freziera karsteniana,Freziera,e.-10.-15,300,2
Freziera reticulata,Freziera,a.10.5,1500,5
Freziera reticulata,Freziera,b.5.0,1800,5
Freziera reticulata,Freziera,c.0.-5,800,4
Freziera verrucosa,Freziera,a.10.5,2200,5
Freziera verrucosa,Freziera,b.5.0,2000,5
Freziera verrucosa,Freziera,c.0.-5,2500,4
Fusaea longifolia,Fusaea,a.10.5,400,1
Fusaea longifolia,Fusaea,b.5.0,1900,1
Fusaea longifolia,Fusaea,c.0.-5,400,1
Fusaea longifolia,Fusaea,d.-5.-10,100,1
Fusaea longifolia,Fusaea,e.-10.-15,300,1
Fusaea longifolia,Fusaea,f.-15.-20,100,1
Gaiadendron punctatum,Gaiadendron,a.10.5,2400,1
Gaiadendron punctatum,Gaiadendron,b.5.0,3700,1
Gaiadendron punctatum,Gaiadendron,c.0.-5,3100,1
Gaiadendron punctatum,Gaiadendron,d.-5.-10,3000,1
Gaiadendron punctatum,Gaiadendron,e.-10.-15,2700,1
Gaiadendron punctatum,Gaiadendron,f.-15.-20,2200,1
Garcinia intermedia,Garcinia,a.10.5,1700,3
Garcinia intermedia,Garcinia,b.5.0,1600,3
Garcinia intermedia,Garcinia,c.0.-5,1900,3
Garcinia intermedia,Garcinia,e.-10.-15,800,3
Garcinia macrophylla,Garcinia,a.10.5,1800,3
Garcinia macrophylla,Garcinia,b.5.0,1800,3
Garcinia macrophylla,Garcinia,c.0.-5,1600,3
Garcinia macrophylla,Garcinia,d.-5.-10,900,2
Garcinia macrophylla,Garcinia,e.-10.-15,1700,3
Garcinia macrophylla,Garcinia,f.-15.-20,1100,2
Garcinia madruno,Garcinia,a.10.5,2400,3
Garcinia madruno,Garcinia,b.5.0,2500,3
Garcinia madruno,Garcinia,c.0.-5,1400,3
Garcinia madruno,Garcinia,d.-5.-10,1100,2
Garcinia madruno,Garcinia,e.-10.-15,1800,3
Garcinia madruno,Garcinia,f.-15.-20,1100,2
Geissanthus ambigua,Geissanthus,a.10.5,800,5
Geissanthus ambigua,Geissanthus,b.5.0,1800,6
Geissanthus ambigua,Geissanthus,c.0.-5,2400,4
Geissanthus ambigua,Geissanthus,d.-5.-10,2300,1
Geissanthus ambigua,Geissanthus,e.-10.-15,2700,2
Geissanthus ambigua,Geissanthus,f.-15.-20,2800,2
Geissanthus andinus,Geissanthus,a.10.5,1700,5
Geissanthus andinus,Geissanthus,b.5.0,1100,6
Geissanthus andinus,Geissanthus,c.0.-5,1700,4
Alsophila cuspidata,Alsophila,a.10.5,1700,4
Alsophila cuspidata,Alsophila,b.5.0,1200,4
Alsophila cuspidata,Alsophila,c.0.-5,1900,3
Alsophila cuspidata,Alsophila,d.-5.-10,1700,3
Alsophila cuspidata,Alsophila,e.-10.-15,1800,4
Alsophila cuspidata,Alsophila,f.-15.-20,1200,3
Alsophila engelii,Alsophila,a.10.5,1600,4
Alsophila engelii,Alsophila,b.5.0,900,4
Alsophila engelii,Alsophila,c.0.-5,1600,3
Alsophila engelii,Alsophila,e.-10.-15,800,4
Alsophila erinacea,Alsophila,a.10.5,1500,4
Alsophila erinacea,Alsophila,b.5.0,2200,4
Alsophila erinacea,Alsophila,c.0.-5,2000,3
Alsophila erinacea,Alsophila,d.-5.-10,1700,3
Alsophila erinacea,Alsophila,e.-10.-15,2400,4
Alsophila erinacea,Alsophila,f.-15.-20,2100,3
Alsophila incana,Alsophila,a.10.5,600,4
Alsophila incana,Alsophila,b.5.0,1100,4
Alsophila incana,Alsophila,d.-5.-10,600,3
Alsophila incana,Alsophila,e.-10.-15,1400,4
Alsophila incana,Alsophila,f.-15.-20,1400,3
Alzatea verticillata,Alzatea,a.10.5,1600,1
Alzatea verticillata,Alzatea,b.5.0,2100,1
Alzatea verticillata,Alzatea,c.0.-5,1000,1
Alzatea verticillata,Alzatea,d.-5.-10,1500,1
Alzatea verticillata,Alzatea,e.-10.-15,1400,1
Alzatea verticillata,Alzatea,f.-15.-20,200,1
Amaioua guianensis,Amaioua,a.10.5,1600,1
Amaioua guianensis,Amaioua,b.5.0,800,1
Amaioua guianensis,Amaioua,c.0.-5,400,1
Amaioua guianensis,Amaioua,d.-5.-10,1000,1
Amaioua guianensis,Amaioua,e.-10.-15,1400,1
Amaioua guianensis,Amaioua,f.-15.-20,1300,1
Ampelocera edentula,Ampelocera,a.10.5,200,2
Ampelocera edentula,Ampelocera,b.5.0,900,1
Ampelocera edentula,Ampelocera,c.0.-5,1100,2
Ampelocera edentula,Ampelocera,d.-5.-10,1500,2
Ampelocera edentula,Ampelocera,e.-10.-15,1300,2
Ampelocera longissima,Ampelocera,a.10.5,300,2
Ampelocera longissima,Ampelocera,c.0.-5,1100,2
Amphirrhox longifolia,Amphirrhox,a.10.5,400,1
Amphirrhox longifolia,Amphirrhox,b.5.0,700,1
Amphirrhox longifolia,Amphirrhox,c.0.-5,500,1
Amyris pinnata,Amyris,a.10.5,1200,1
Amyris pinnata,Amyris,b.5.0,1200,1
Amyris pinnata,Amyris,d.-5.-10,1100,1
Anacardium excelsum,Anacardium,a.10.5,2400,3
Anacardium excelsum,Anacardium,b.5.0,2000,3
Anacardium giganteum,Anacardium,a.10.5,100,3
Anacardium giganteum,Anacardium,b.5.0,400,3
Anacardium giganteum,Anacardium,c.0.-5,600,2
Anacardium occidentale,Anacardium,a.10.5,1300,3
Anacardium occidentale,Anacardium,b.5.0,1200,3
Anacardium occidentale,Anacardium,c.0.-5,200,2
Anacardium occidentale,Anacardium,d.-5.-10,200,1
Anacardium occidentale,Anacardium,e.-10.-15,400,1
Anadenanthera colubrina,Anadenanthera,c.0.-5,1300,2
Anadenanthera colubrina,Anadenanthera,d.-5.-10,2000,2
Anadenanthera colubrina,Anadenanthera,e.-10.-15,2200,2
Anadenanthera colubrina,Anadenanthera,f.-15.-20,2100,2
Anadenanthera columbrina,Anadenanthera,c.0.-5,1300,2
Anadenanthera columbrina,Anadenanthera,d.-5.-10,2000,2
Anadenanthera columbrina,Anadenanthera,e.-10.-15,2200,2
Anadenanthera columbrina,Anadenanthera,f.-15.-20,2100,2
Anaxagorea brevipes,Anaxagorea,a.10.5,400,1
Anaxagorea brevipes,Anaxagorea,b.5.0,1000,1
Anaxagorea brevipes,Anaxagorea,c.0.-5,400,1
Anaxagorea brevipes,Anaxagorea,d.-5.-10,100,1
Anaxagorea brevipes,Anaxagorea,e.-10.-15,800,1
Andira inermis,Andira,a.10.5,2000,3
Andira inermis,Andira,b.5.0,1600,3
Andira inermis,Andira,c.0.-5,500,3
Andira inermis,Andira,d.-5.-10,500,3
Andira inermis,Andira,e.-10.-15,1600,3
Andira inermis,Andira,f.-15.-20,200,1
Andira surinamensis,Andira,a.10.5,700,3
Andira surinamensis,Andira,b.5.0,600,3
Andira surinamensis,Andira,c.0.-5,400,3
Andira surinamensis,Andira,d.-5.-10,200,3
Andira surinamensis,Andira,e.-10.-15,300,3
Andira taurotesticulata,Andira,a.10.5,1700,3
Andira taurotesticulata,Andira,b.5.0,1800,3
Aniba canelilla,Aniba,a.10.5,600,9
Aniba canelilla,Aniba,b.5.0,800,9
Aniba canelilla,Aniba,e.-10.-15,600,8
Aniba coto,Aniba,a.10.5,1900,9
Aniba coto,Aniba,b.5.0,2000,9
Aniba coto,Aniba,c.0.-5,2100,7
Aniba coto,Aniba,d.-5.-10,100,7
Aniba coto,Aniba,e.-10.-15,400,8
Aniba coto,Aniba,f.-15.-20,2000,4
Aniba hostmanniana,Aniba,a.10.5,100,9
Aniba hostmanniana,Aniba,b.5.0,1700,9
Aniba hostmanniana,Aniba,c.0.-5,2000,7
Aniba hostmanniana,Aniba,d.-5.-10,900,7
Aniba hostmanniana,Aniba,e.-10.-15,1300,8
Aniba muca,Aniba,a.10.5,2200,9
Aniba muca,Aniba,b.5.0,2000,9
Aniba muca,Aniba,c.0.-5,2700,7
Aniba muca,Aniba,d.-5.-10,1600,7
Aniba muca,Aniba,e.-10.-15,1700,8
Aniba muca,Aniba,f.-15.-20,1700,4
Aniba panurensis,Aniba,a.10.5,2000,9
Aniba panurensis,Aniba,b.5.0,2900,9
Aniba panurensis,Aniba,c.0.-5,1900,7
Aniba panurensis,Aniba,d.-5.-10,200,7
Aniba panurensis,Aniba,e.-10.-15,1700,8
Aniba panurensis,Aniba,f.-15.-20,700,4
Aniba perutilis,Aniba,a.10.5,2900,9
Aniba perutilis,Aniba,b.5.0,1800,9
Aniba perutilis,Aniba,c.0.-5,2100,7
Aniba perutilis,Aniba,d.-5.-10,400,7
Aniba perutilis,Aniba,e.-10.-15,1900,8
Aniba perutilis,Aniba,f.-15.-20,700,4
Aniba puchury-minor,Aniba,a.10.5,3400,9
Aniba puchury-minor,Aniba,b.5.0,1800,9
Aniba puchury-minor,Aniba,c.0.-5,500,7
Aniba puchury-minor,Aniba,d.-5.-10,100,7
Aniba puchury-minor,Aniba,e.-10.-15,700,8
Aniba riparia,Aniba,a.10.5,1300,9
Aniba riparia,Aniba,b.5.0,1100,9
Aniba riparia,Aniba,c.0.-5,2100,7
Aniba riparia,Aniba,d.-5.-10,100,7
Aniba robusta,Aniba,a.10.5,2100,9
Aniba robusta,Aniba,b.5.0,1700,9
Aniba robusta,Aniba,e.-10.-15,1400,8
Annona amazonica,Annona,a.10.5,600,10
Annona amazonica,Annona,b.5.0,400,13
Annona amazonica,Annona,c.0.-5,500,12
Annona amazonica,Annona,d.-5.-10,700,11
Annona cherimola,Annona,a.10.5,2000,10
Annona cherimola,Annona,b.5.0,2700,13
Annona cherimola,Annona,c.0.-5,1200,12
Annona cherimola,Annona,d.-5.-10,1800,11
Annona cherimola,Annona,e.-10.-15,2600,11
Annona cherimola,Annona,f.-15.-20,400,5
Annona cuspidata,Annona,b.5.0,800,13
Annona cuspidata,Annona,c.0.-5,1100,12
Annona cuspidata,Annona,d.-5.-10,300,11
Annona cuspidata,Annona,e.-10.-15,1700,11
Geissanthus bogotensis,Geissanthus,a.10.5,2200,5
Geissanthus bogotensis,Geissanthus,b.5.0,1800,6
Geissanthus ecuadorensis,Geissanthus,b.5.0,1600,6
Geissanthus ecuadorensis,Geissanthus,c.0.-5,2000,4
Geissanthus longistamineus,Geissanthus,a.10.5,700,5
Geissanthus longistamineus,Geissanthus,b.5.0,2800,6
Geissanthus longistamineus,Geissanthus,c.0.-5,1700,4
Geissanthus longistamineus,Geissanthus,e.-10.-15,2700,2
Geissanthus longistamineus,Geissanthus,f.-15.-20,100,2
Geissanthus occidentalis,Geissanthus,a.10.5,1800,5
Geissanthus occidentalis,Geissanthus,b.5.0,2400,6
Genipa americana,Genipa,a.10.5,1700,1
Genipa americana,Genipa,b.5.0,1500,1
Genipa americana,Genipa,c.0.-5,2200,1
Genipa americana,Genipa,d.-5.-10,1300,1
Genipa americana,Genipa,e.-10.-15,1100,1
Genipa americana,Genipa,f.-15.-20,500,1
Geonoma deversa,Geonoma,a.10.5,1300,3
Geonoma deversa,Geonoma,b.5.0,2500,3
Geonoma deversa,Geonoma,c.0.-5,1100,3
Geonoma deversa,Geonoma,d.-5.-10,1600,3
Geonoma deversa,Geonoma,e.-10.-15,1700,3
Geonoma deversa,Geonoma,f.-15.-20,600,3
Geonoma orbignyana,Geonoma,a.10.5,3100,3
Geonoma orbignyana,Geonoma,b.5.0,2200,3
Geonoma orbignyana,Geonoma,c.0.-5,2800,3
Geonoma orbignyana,Geonoma,d.-5.-10,2100,3
Geonoma orbignyana,Geonoma,e.-10.-15,2600,3
Geonoma orbignyana,Geonoma,f.-15.-20,1900,3
Geonoma undata,Geonoma,a.10.5,2600,3
Geonoma undata,Geonoma,b.5.0,2900,3
Geonoma undata,Geonoma,c.0.-5,3100,3
Geonoma undata,Geonoma,d.-5.-10,1300,3
Geonoma undata,Geonoma,e.-10.-15,2800,3
Geonoma undata,Geonoma,f.-15.-20,1700,3
Gloeospermum longifolium,Gloeospermum,a.10.5,1300,2
Gloeospermum longifolium,Gloeospermum,b.5.0,1700,2
Gloeospermum longifolium,Gloeospermum,c.0.-5,2100,2
Gloeospermum longifolium,Gloeospermum,e.-10.-15,500,2
Gloeospermum sphaerocarpum,Gloeospermum,a.10.5,1900,2
Gloeospermum sphaerocarpum,Gloeospermum,b.5.0,1700,2
Gloeospermum sphaerocarpum,Gloeospermum,c.0.-5,900,2
Gloeospermum sphaerocarpum,Gloeospermum,d.-5.-10,900,1
Gloeospermum sphaerocarpum,Gloeospermum,e.-10.-15,1000,2
Glossoloma tetragonoides,Glossoloma,a.10.5,1700,1
Glossoloma tetragonoides,Glossoloma,b.5.0,2700,1
Glossoloma tetragonoides,Glossoloma,c.0.-5,2700,1
Glossoloma tetragonoides,Glossoloma,d.-5.-10,800,1
Glossoloma tetragonoides,Glossoloma,e.-10.-15,300,1
Godmania aesculifolia,Godmania,a.10.5,3100,1
Godmania aesculifolia,Godmania,b.5.0,300,1
Gonzalagunia cornifolia,Gonzalagunia,a.10.5,3100,2
Gonzalagunia cornifolia,Gonzalagunia,b.5.0,2400,2
Gonzalagunia cornifolia,Gonzalagunia,c.0.-5,1800,2
Gonzalagunia cornifolia,Gonzalagunia,d.-5.-10,1200,1
Gonzalagunia cornifolia,Gonzalagunia,e.-10.-15,1000,1
Gonzalagunia dicocca,Gonzalagunia,a.10.5,1400,2
Gonzalagunia dicocca,Gonzalagunia,b.5.0,1600,2
Gonzalagunia dicocca,Gonzalagunia,c.0.-5,900,2
Gordonia fruticosa,Gordonia,a.10.5,3000,1
Gordonia fruticosa,Gordonia,b.5.0,3300,1
Gordonia fruticosa,Gordonia,c.0.-5,3100,1
Gordonia fruticosa,Gordonia,d.-5.-10,1400,1
Gordonia fruticosa,Gordonia,e.-10.-15,2100,1
Gordonia fruticosa,Gordonia,f.-15.-20,2400,1
Goupia glabra,Goupia,a.10.5,800,1
Goupia glabra,Goupia,b.5.0,300,1
Goupia glabra,Goupia,c.0.-5,100,1
Goupia glabra,Goupia,e.-10.-15,300,1
Graffenrieda cucullata,Graffenrieda,a.10.5,1300,5
Graffenrieda cucullata,Graffenrieda,b.5.0,2300,5
Graffenrieda cucullata,Graffenrieda,c.0.-5,1400,5
Graffenrieda cucullata,Graffenrieda,d.-5.-10,2100,4
Graffenrieda cucullata,Graffenrieda,e.-10.-15,1500,3
Graffenrieda cucullata,Graffenrieda,f.-15.-20,1100,4
Graffenrieda emarginata,Graffenrieda,a.10.5,1700,5
Graffenrieda emarginata,Graffenrieda,b.5.0,200,5
Graffenrieda emarginata,Graffenrieda,c.0.-5,1800,5
Graffenrieda emarginata,Graffenrieda,d.-5.-10,1700,4
Graffenrieda emarginata,Graffenrieda,e.-10.-15,2300,3
Graffenrieda emarginata,Graffenrieda,f.-15.-20,1700,4
Graffenrieda galeottii,Graffenrieda,a.10.5,1300,5
Graffenrieda galeottii,Graffenrieda,b.5.0,1300,5
Graffenrieda galeottii,Graffenrieda,c.0.-5,1700,5
Graffenrieda gracilis,Graffenrieda,a.10.5,1600,5
Graffenrieda gracilis,Graffenrieda,b.5.0,1800,5
Graffenrieda gracilis,Graffenrieda,c.0.-5,1000,5
Graffenrieda gracilis,Graffenrieda,d.-5.-10,1000,4
Graffenrieda gracilis,Graffenrieda,e.-10.-15,1200,3
Graffenrieda gracilis,Graffenrieda,f.-15.-20,1000,4
Graffenrieda intermedia,Graffenrieda,a.10.5,600,5
Graffenrieda intermedia,Graffenrieda,b.5.0,1000,5
Graffenrieda intermedia,Graffenrieda,c.0.-5,1600,5
Graffenrieda intermedia,Graffenrieda,d.-5.-10,1300,4
Graffenrieda intermedia,Graffenrieda,f.-15.-20,200,4
Guarea cartaguenya,Guarea,a.10.5,100,8
Guarea cartaguenya,Guarea,b.5.0,1600,11
Guarea cartaguenya,Guarea,c.0.-5,800,10
Guarea glabra,Guarea,a.10.5,2100,8
Guarea glabra,Guarea,b.5.0,1900,11
Guarea glabra,Guarea,c.0.-5,1900,10
Guarea glabra,Guarea,d.-5.-10,1700,7
Guarea glabra,Guarea,e.-10.-15,1000,9
Guarea grandifolia,Guarea,a.10.5,2200,8
Guarea grandifolia,Guarea,b.5.0,2300,11
Guarea grandifolia,Guarea,c.0.-5,1400,10
Guarea grandifolia,Guarea,d.-5.-10,1100,7
Guarea grandifolia,Guarea,e.-10.-15,600,9
Guarea guidonia,Guarea,a.10.5,2200,8
Guarea guidonia,Guarea,b.5.0,1900,11
Guarea guidonia,Guarea,c.0.-5,1800,10
Guarea guidonia,Guarea,d.-5.-10,1300,7
Guarea guidonia,Guarea,e.-10.-15,1800,9
Guarea guidonia,Guarea,f.-15.-20,1400,6
Guarea kunthiana,Guarea,a.10.5,3000,8
Guarea kunthiana,Guarea,b.5.0,2900,11
Guarea kunthiana,Guarea,c.0.-5,2600,10
