species,genus,region,range,genus_in_region
Prunus opaca,Prunus,a.10.5,1800,8
Prunus opaca,Prunus,b.5.0,1800,9
Prunus opaca,Prunus,c.0.-5,1300,9
Prunus subcorymbosa,Prunus,a.10.5,1000,8
Prunus subcorymbosa,Prunus,b.5.0,1500,9
Prunus subcorymbosa,Prunus,c.0.-5,1100,9
Prunus subcorymbosa,Prunus,e.-10.-15,1800,6
Prunus urotaenia,Prunus,a.10.5,900,8
Prunus urotaenia,Prunus,b.5.0,1100,9
Psammisia graebneriana,Psammisia,a.10.5,1200,2
Psammisia graebneriana,Psammisia,b.5.0,1600,2
Psammisia graebneriana,Psammisia,c.0.-5,700,1
Psammisia macrophylla,Psammisia,a.10.5,2400,2
Psammisia macrophylla,Psammisia,b.5.0,2500,2
Pseudobombax septenatum,Pseudobombax,a.10.5,1400,1
Pseudobombax septenatum,Pseudobombax,b.5.0,1200,1
Pseudobombax septenatum,Pseudobombax,c.0.-5,600,1
Pseudobombax septenatum,Pseudobombax,d.-5.-10,300,1
Pseudobombax septenatum,Pseudobombax,e.-10.-15,1300,2
Pseudobombax septenatum,Pseudobombax,f.-15.-20,700,2
Pseudolmedia laevigata,Pseudolmedia,a.10.5,1700,3
Pseudolmedia laevigata,Pseudolmedia,b.5.0,1800,4
Pseudolmedia laevigata,Pseudolmedia,c.0.-5,1600,4
Pseudolmedia laevigata,Pseudolmedia,d.-5.-10,1500,4
Pseudolmedia laevigata,Pseudolmedia,e.-10.-15,1500,4
Pseudolmedia laevigata,Pseudolmedia,f.-15.-20,1300,4
Pseudolmedia laevis,Pseudolmedia,a.10.5,1000,3
Pseudolmedia laevis,Pseudolmedia,b.5.0,1200,4
Pseudolmedia laevis,Pseudolmedia,c.0.-5,1600,4
Pseudolmedia laevis,Pseudolmedia,d.-5.-10,2400,4
Pseudolmedia laevis,Pseudolmedia,e.-10.-15,1800,4
Pseudolmedia laevis,Pseudolmedia,f.-15.-20,1400,4
Pseudolmedia macrophylla,Pseudolmedia,b.5.0,600,4
Pseudolmedia macrophylla,Pseudolmedia,c.0.-5,1500,4
Pseudolmedia macrophylla,Pseudolmedia,d.-5.-10,1100,4
Pseudolmedia macrophylla,Pseudolmedia,e.-10.-15,1500,4
Pseudolmedia macrophylla,Pseudolmedia,f.-15.-20,1000,4
Pseudolmedia rigida,Pseudolmedia,a.10.5,1900,3
Pseudolmedia rigida,Pseudolmedia,b.5.0,2000,4
Pseudolmedia rigida,Pseudolmedia,c.0.-5,1900,4
Pseudolmedia rigida,Pseudolmedia,d.-5.-10,400,4
Pseudolmedia rigida,Pseudolmedia,e.-10.-15,2800,4
Pseudolmedia rigida,Pseudolmedia,f.-15.-20,500,4
Pseudomalmea boyacana,Pseudomalmea,a.10.5,500,1
Pseudoxandra sclerocarpa,Pseudoxandra,a.10.5,900,1
Psidium cattleyanum,Psidium,a.10.5,2900,2
Psidium cattleyanum,Psidium,b.5.0,2400,2
Psidium guineense,Psidium,a.10.5,2700,2
Psidium guineense,Psidium,b.5.0,2800,2
Psidium guineense,Psidium,c.0.-5,1700,1
Psidium guineense,Psidium,d.-5.-10,1800,1
Psidium guineense,Psidium,e.-10.-15,1900,1
Psidium guineense,Psidium,f.-15.-20,2200,1
Psidium guineense,Psidium,g.-20.-25,800,1
Psychotria biaristata,Psychotria,a.10.5,2600,13
Psychotria brachiata,Psychotria,a.10.5,1500,13
Psychotria brachiata,Psychotria,b.5.0,1800,13
Psychotria brachiata,Psychotria,c.0.-5,1000,12
Psychotria capitata,Psychotria,a.10.5,1100,13
Psychotria capitata,Psychotria,b.5.0,1400,13
Psychotria cauligera,Psychotria,a.10.5,300,13
Psychotria cauligera,Psychotria,c.0.-5,800,12
Psychotria ernestii,Psychotria,b.5.0,100,13
Psychotria ernestii,Psychotria,c.0.-5,200,12
Psychotria ernestii,Psychotria,e.-10.-15,1200,6
Psychotria ernestii,Psychotria,f.-15.-20,500,2
Psychotria fortuita,Psychotria,a.10.5,1900,13
Psychotria fortuita,Psychotria,b.5.0,1300,13
Psychotria fortuita,Psychotria,c.0.-5,2700,12
Psychotria fortuita,Psychotria,d.-5.-10,400,5
Psychotria fortuita,Psychotria,e.-10.-15,800,6
Psychotria grandis,Psychotria,a.10.5,900,13
Psychotria grandis,Psychotria,b.5.0,900,13
Psychotria grandis,Psychotria,c.0.-5,400,12
Psychotria horizontalis,Psychotria,a.10.5,2100,13
Psychotria horizontalis,Psychotria,b.5.0,1100,13
Psychotria horizontalis,Psychotria,c.0.-5,1100,12
Psychotria micrantha,Psychotria,a.10.5,2100,13
Psychotria micrantha,Psychotria,b.5.0,2000,13
Psychotria micrantha,Psychotria,c.0.-5,1700,12
Psychotria micrantha,Psychotria,d.-5.-10,500,5
Psychotria micrantha,Psychotria,e.-10.-15,400,6
Psychotria monsalveae,Psychotria,a.10.5,1000,13
Psychotria officinalis,Psychotria,a.10.5,1800,13
Psychotria officinalis,Psychotria,b.5.0,1500,13
Psychotria officinalis,Psychotria,c.0.-5,2700,12
Psychotria panamensis,Psychotria,a.10.5,1900,13
Psychotria panamensis,Psychotria,b.5.0,1600,13
Psychotria remota,Psychotria,a.10.5,1000,13
Psychotria remota,Psychotria,b.5.0,1300,13
Psychotria remota,Psychotria,c.0.-5,1800,12
Psychotria remota,Psychotria,d.-5.-10,1700,5
Psychotria remota,Psychotria,e.-10.-15,1400,6
Psychotria saltatrix,Psychotria,a.10.5,900,13
Psychotria saltatrix,Psychotria,b.5.0,1500,13
Psychotria saltatrix,Psychotria,c.0.-5,300,12
Pterandra colombiana,Pterandra,a.10.5,500,1
Pterocarpus acapulcensis,Pterocarpus,a.10.5,1400,3
Pterocarpus officinalis,Pterocarpus,a.10.5,1100,3
Pterocarpus officinalis,Pterocarpus,b.5.0,100,2
Pterocarpus officinalis,Pterocarpus,c.0.-5,1200,2
Pterocarpus officinalis,Pterocarpus,e.-10.-15,600,2
Pterocarpus rohrii,Pterocarpus,a.10.5,500,3
Pterocarpus rohrii,Pterocarpus,b.5.0,600,2
Pterocarpus rohrii,Pterocarpus,c.0.-5,900,2
Pterocarpus rohrii,Pterocarpus,d.-5.-10,500,1
Pterocarpus rohrii,Pterocarpus,e.-10.-15,800,2
Pterocarpus rohrii,Pterocarpus,f.-15.-20,200,1
Pterygota colombiana,Pterygota,a.10.5,700,1
Purdiaea nutans,Purdiaea,a.10.5,300,1
Purdiaea nutans,Purdiaea,b.5.0,800,1
Purdiaea nutans,Purdiaea,c.0.-5,1700,1
Purdiaea nutans,Purdiaea,d.-5.-10,1800,1
Quadrella odoratissima,Quadrella,a.10.5,1400,1
Quadrella odoratissima,Quadrella,b.5.0,3100,1
Qualea lineata,Qualea,a.10.5,2800,2
Qualea paraensis,Qualea,a.10.5,400,2
Qualea paraensis,Qualea,b.5.0,1200,1
Qualea paraensis,Qualea,c.0.-5,500,1
Qualea paraensis,Qualea,d.-5.-10,300,1
Qualea paraensis,Qualea,e.-10.-15,700,1
Quararibea cogolloi,Quararibea,a.10.5,400,2
Quararibea pterocalyx,Quararibea,a.10.5,300,2
Quercus humboldtii,Quercus,a.10.5,2500,1
Quercus humboldtii,Quercus,b.5.0,2300,1
Quiina amazonica,Quiina,b.5.0,800,5
Quiina amazonica,Quiina,c.0.-5,900,5
Quiina amazonica,Quiina,d.-5.-10,1000,3
Quiina amazonica,Quiina,e.-10.-15,1400,5
Quiina cruegeriana,Quiina,b.5.0,1100,5
Quiina cruegeriana,Quiina,c.0.-5,300,5
Quiina cruegeriana,Quiina,d.-5.-10,400,3
Quiina cruegeriana,Quiina,e.-10.-15,600,5
Quiina cruegeriana,Quiina,f.-15.-20,1000,2
Quiina florida,Quiina,a.10.5,400,4
Quiina florida,Quiina,b.5.0,700,5
Quiina florida,Quiina,c.0.-5,2000,5
Quiina florida,Quiina,d.-5.-10,1000,3
Quiina florida,Quiina,e.-10.-15,1300,5
Quiina florida,Quiina,f.-15.-20,1100,2
Quiina macrophylla,Quiina,a.10.5,600,4
Quiina macrophylla,Quiina,b.5.0,1100,5
Quiina macrophylla,Quiina,c.0.-5,200,5
Quiina macrophylla,Quiina,e.-10.-15,200,5
Quiina obovata,Quiina,a.10.5,700,4
Quiina obovata,Quiina,c.0.-5,300,5
Quiina obovata,Quiina,e.-10.-15,300,5
Quiina pteridophylla,Quiina,a.10.5,800,4
Quiina pteridophylla,Quiina,b.5.0,1300,5
Randia armata,Randia,a.10.5,2100,2
Randia armata,Randia,b.5.0,2700,2
Randia armata,Randia,c.0.-5,2400,2
Randia armata,Randia,d.-5.-10,700,1
Randia armata,Randia,e.-10.-15,3200,2
Randia armata,Randia,f.-15.-20,2100,2
Randia armata,Randia,g.-20.-25,800,2
Randia hondensis,Randia,a.10.5,1900,2
Rauvolfia leptophylla,Rauvolfia,a.10.5,2200,1
Rauvolfia leptophylla,Rauvolfia,b.5.0,1000,2
Rauvolfia leptophylla,Rauvolfia,c.0.-5,1800,2
Rauvolfia leptophylla,Rauvolfia,e.-10.-15,1200,2
Rauvolfia leptophylla,Rauvolfia,f.-15.-20,200,1
Retiniphyllum concolor,Retiniphyllum,a.10.5,500,1
Retiniphyllum concolor,Retiniphyllum,b.5.0,500,1
Retiniphyllum concolor,Retiniphyllum,c.0.-5,700,1
Retiniphyllum concolor,Retiniphyllum,d.-5.-10,1000,1
Retrophyllum rospigliosii,Retrophyllum,a.10.5,1300,1
Retrophyllum rospigliosii,Retrophyllum,b.5.0,3200,1
Retrophyllum rospigliosii,Retrophyllum,c.0.-5,500,1
Retrophyllum rospigliosii,Retrophyllum,d.-5.-10,500,1
Retrophyllum rospigliosii,Retrophyllum,e.-10.-15,2000,1
Rhodostemonodaphne grandis,Rhodostemonodaphne,b.5.0,500,3
Rhodostemonodaphne grandis,Rhodostemonodaphne,c.0.-5,500,3
Rhodostemonodaphne grandis,Rhodostemonodaphne,e.-10.-15,700,2
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,a.10.5,1700,3
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,b.5.0,1900,3
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,c.0.-5,2000,3
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,d.-5.-10,2000,1
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,e.-10.-15,1700,2
Rhodostemonodaphne kunthiana,Rhodostemonodaphne,f.-15.-20,1500,1
Rhodostemonodaphne laxa,Rhodostemonodaphne,a.10.5,1100,3
Rhodostemonodaphne laxa,Rhodostemonodaphne,b.5.0,1100,3
Rhodostemonodaphne velutina,Rhodostemonodaphne,a.10.5,700,3
Richeria grandis,Richeria,a.10.5,2500,1
Richeria grandis,Richeria,b.5.0,1700,1
Richeria grandis,Richeria,c.0.-5,1900,1
Richeria grandis,Richeria,d.-5.-10,1300,1
Richeria grandis,Richeria,e.-10.-15,2000,1
Richeria grandis,Richeria,f.-15.-20,1700,1
Rinorea dasyadena,Rinorea,a.10.5,600,8
Rinorea haughtii,Rinorea,a.10.5,600,8
Rinorea hirsuta,Rinorea,a.10.5,300,8
Rinorea lindeniana,Rinorea,a.10.5,1000,8
Rinorea lindeniana,Rinorea,b.5.0,1100,4
Rinorea lindeniana,Rinorea,c.0.-5,700,4
Rinorea lindeniana,Rinorea,d.-5.-10,200,3
Rinorea lindeniana,Rinorea,e.-10.-15,800,4
Rinorea lindeniana,Rinorea,f.-15.-20,100,2
Rinorea paniculata,Rinorea,a.10.5,400,8
Rinorea paniculata,Rinorea,b.5.0,300,4
Rinorea paniculata,Rinorea,c.0.-5,100,4
Rinorea paniculata,Rinorea,e.-10.-15,600,4
Rinorea pubiflora,Rinorea,a.10.5,600,8
Rinorea pubiflora,Rinorea,b.5.0,500,4
Rinorea pubiflora,Rinorea,c.0.-5,100,4
Rinorea pubiflora,Rinorea,d.-5.-10,400,3
Rinorea pubiflora,Rinorea,e.-10.-15,400,4
Rinorea sylvatica,Rinorea,a.10.5,100,8
Rinorea viridifolia,Rinorea,a.10.5,400,8
Rinorea viridifolia,Rinorea,b.5.0,600,4
Rinorea viridifolia,Rinorea,c.0.-5,900,4
Rinorea viridifolia,Rinorea,d.-5.-10,1400,3
Rinorea viridifolia,Rinorea,e.-10.-15,1200,4
Rinorea viridifolia,Rinorea,f.-15.-20,700,2
Rinoreocarpus ulei,Rinoreocarpus,a.10.5,400,1
Rinoreocarpus ulei,Rinoreocarpus,b.5.0,200,1
Rinoreocarpus ulei,Rinoreocarpus,c.0.-5,1000,1
Rinoreocarpus ulei,Rinoreocarpus,e.-10.-15,1000,1
Ronabea latifolia,Ronabea,a.10.5,1000,1
Ronabea latifolia,Ronabea,b.5.0,1000,1
Ronabea latifolia,Ronabea,c.0.-5,700,1
Ronabea latifolia,Ronabea,d.-5.-10,800,1
Ronabea latifolia,Ronabea,e.-10.-15,1200,1
Ronabea latifolia,Ronabea,f.-15.-20,400,1
Roucheria columbiana,Roucheria,a.10.5,600,2
Roucheria columbiana,Roucheria,b.5.0,500,2
Roucheria columbiana,Roucheria,c.0.-5,500,2
Roucheria columbiana,Roucheria,d.-5.-10,200,2
Roucheria columbiana,Roucheria,e.-10.-15,300,2
Roucheria laxiflora,Roucheria,a.10.5,1500,2
Roucheria laxiflora,Roucheria,b.5.0,1100,2
Roucheria laxiflora,Roucheria,c.0.-5,800,2
Roucheria laxiflora,Roucheria,d.-5.-10,400,2
Roucheria laxiflora,Roucheria,e.-10.-15,100,2
Roucheria laxiflora,Roucheria,f.-15.-20,500,1
Roupala monosperma,Roupala,a.10.5,1200,2
Roupala monosperma,Roupala,b.5.0,2100,2
Roupala monosperma,Roupala,c.0.-5,2200,3
Roupala monosperma,Roupala,d.-5.-10,1200,3
Roupala monosperma,Roupala,e.-10.-15,2600,3
Roupala monosperma,Roupala,f.-15.-20,300,2
Roupala montana,Roupala,a.10.5,2300,2
Roupala montana,Roupala,b.5.0,2600,2
Roupala montana,Roupala,c.0.-5,2400,3
Roupala montana,Roupala,d.-5.-10,1300,3
Roupala montana,Roupala,e.-10.-15,2700,3
Roupala montana,Roupala,f.-15.-20,1900,2
Roupala montana,Roupala,g.-20.-25,600,1
Ruagea glabra,Ruagea,a.10.5,2900,4
Ruagea glabra,Ruagea,b.5.0,3000,4
Ruagea glabra,Ruagea,c.0.-5,2900,4
Ruagea glabra,Ruagea,d.-5.-10,2200,2
Ruagea glabra,Ruagea,e.-10.-15,3400,6
Ruagea glabra,Ruagea,f.-15.-20,2700,5
Ruagea hirsuta,Ruagea,a.10.5,1800,4
Ruagea hirsuta,Ruagea,b.5.0,1300,4
Ruagea hirsuta,Ruagea,c.0.-5,2500,4
Ruagea hirsuta,Ruagea,d.-5.-10,1100,2
Ruagea hirsuta,Ruagea,e.-10.-15,1000,6
Ruagea hirsuta,Ruagea,f.-15.-20,1400,5
Ruagea pubescens,Ruagea,a.10.5,1600,4
Ruagea pubescens,Ruagea,b.5.0,1300,4
Ruagea pubescens,Ruagea,c.0.-5,1400,4
Ruagea pubescens,Ruagea,e.-10.-15,800,6
Ruagea tomentosa,Ruagea,a.10.5,1200,4
Ruagea tomentosa,Ruagea,b.5.0,1100,4
Ruagea tomentosa,Ruagea,c.0.-5,2200,4
Ruagea tomentosa,Ruagea,e.-10.-15,300,6
Ruagea tomentosa,Ruagea,f.-15.-20,800,5
Rudgea cornifolia,Rudgea,a.10.5,1900,3
Rudgea cornifolia,Rudgea,b.5.0,2200,3
Rudgea cornifolia,Rudgea,c.0.-5,1000,3
Rudgea cornifolia,Rudgea,d.-5.-10,1700,3
Rudgea cornifolia,Rudgea,e.-10.-15,1800,3
Rudgea cornifolia,Rudgea,f.-15.-20,1400,2
Rudgea sanarensis,Rudgea,a.10.5,1700,3
Rudgea sclerocalyx,Rudgea,a.10.5,2500,3
Rudgea sclerocalyx,Rudgea,b.5.0,2300,3
Ruprechtia tenuiflora,Ruprechtia,a.10.5,200,1
Ruprechtia tenuiflora,Ruprechtia,b.5.0,200,1
Rustia occidentalis,Rustia,a.10.5,700,1
Ryania spruceana,Ryania,a.10.5,400,1
Ryania spruceana,Ryania,b.5.0,300,1
Ryania spruceana,Ryania,c.0.-5,200,1
Ryania spruceana,Ryania,d.-5.-10,400,1
Salacia cordata,Salacia,a.10.5,1500,2
Salacia cordata,Salacia,b.5.0,1800,1
Salacia cordata,Salacia,c.0.-5,1900,2
Salacia cordata,Salacia,d.-5.-10,1700,1
Salacia cordata,Salacia,e.-10.-15,2100,1
Salacia solimoesensis,Salacia,a.10.5,500,2
Salacia solimoesensis,Salacia,c.0.-5,200,2
Sambucus nigra,Sambucus,a.10.5,2400,2
Sambucus nigra,Sambucus,b.5.0,2900,2
Sambucus nigra,Sambucus,c.0.-5,2200,2
Sambucus nigra,Sambucus,f.-15.-20,2200,2
Sambucus peruviana,Sambucus,a.10.5,800,2
Sambucus peruviana,Sambucus,b.5.0,1700,2
Sambucus peruviana,Sambucus,c.0.-5,1200,2
Sambucus peruviana,Sambucus,d.-5.-10,2900,1
Sambucus peruviana,Sambucus,e.-10.-15,2900,1
Sambucus peruviana,Sambucus,f.-15.-20,2400,2
Sambucus peruviana,Sambucus,g.-20.-25,2000,1
Sapindus saponaria,Sapindus,a.10.5,2600,1
Sapindus saponaria,Sapindus,b.5.0,2100,1
Sapindus saponaria,Sapindus,c.0.-5,2000,1
Sapindus saponaria,Sapindus,d.-5.-10,1600,1
Sapindus saponaria,Sapindus,e.-10.-15,2200,1
Sapindus saponaria,Sapindus,f.-15.-20,2400,1
Sapium glandulosum,Sapium,a.10.5,2500,3
Sapium glandulosum,Sapium,b.5.0,3800,4
Sapium glandulosum,Sapium,c.0.-5,2000,4
Sapium glandulosum,Sapium,d.-5.-10,2000,4
Sapium glandulosum,Sapium,e.-10.-15,2400,4
Sapium glandulosum,Sapium,f.-15.-20,2500,2
Sapium glandulosum,Sapium,g.-20.-25,2300,1
Sapium laurifolium,Sapium,a.10.5,1700,3
Sapium laurifolium,Sapium,b.5.0,1700,4
Sapium laurifolium,Sapium,c.0.-5,2200,4
Sapium laurifolium,Sapium,d.-5.-10,300,4
Sapium laurifolium,Sapium,e.-10.-15,1800,4
Sapium marmieri,Sapium,b.5.0,800,4
Sapium marmieri,Sapium,c.0.-5,2000,4
Sapium marmieri,Sapium,d.-5.-10,600,4
Sapium marmieri,Sapium,e.-10.-15,1300,4
Sapium marmieri,Sapium,f.-15.-20,2100,2
Sapium stylare,Sapium,a.10.5,3400,3
Sapium stylare,Sapium,b.5.0,3000,4
Sapium stylare,Sapium,c.0.-5,2800,4
Sapium stylare,Sapium,d.-5.-10,200,4
Sapium stylare,Sapium,e.-10.-15,1700,4
Saracha punctata,Saracha,a.10.5,300,1
Saracha punctata,Saracha,b.5.0,800,1
Saracha punctata,Saracha,c.0.-5,1000,1
Saracha punctata,Saracha,d.-5.-10,1200,1
Saracha punctata,Saracha,e.-10.-15,2500,1
Saracha punctata,Saracha,f.-15.-20,2500,1
Sarcaulus brasiliensis,Sarcaulus,a.10.5,100,1
Sarcaulus brasiliensis,Sarcaulus,b.5.0,800,1
Sarcaulus brasiliensis,Sarcaulus,c.0.-5,900,2
Sarcaulus brasiliensis,Sarcaulus,d.-5.-10,600,1
Sarcaulus brasiliensis,Sarcaulus,e.-10.-15,1600,1
Sarcaulus brasiliensis,Sarcaulus,f.-15.-20,500,1
Saurauia brachybotrys,Saurauia,a.10.5,2200,9
Saurauia brachybotrys,Saurauia,b.5.0,3100,10
Saurauia brachybotrys,Saurauia,c.0.-5,900,8
Saurauia bullosa,Saurauia,a.10.5,1800,9
Saurauia bullosa,Saurauia,b.5.0,2000,10
Saurauia bullosa,Saurauia,c.0.-5,2100,8
Saurauia bullosa,Saurauia,d.-5.-10,300,3
Saurauia cuatrecasana,Saurauia,a.10.5,2800,9
Saurauia cuatrecasana,Saurauia,b.5.0,2700,10
Saurauia laevigata,Saurauia,a.10.5,1500,9
Saurauia prainiana,Saurauia,a.10.5,700,9
Saurauia prainiana,Saurauia,b.5.0,2300,10
Saurauia prainiana,Saurauia,c.0.-5,2600,8
Saurauia prainiana,Saurauia,d.-5.-10,1000,3
Saurauia pseudostrigillosa,Saurauia,b.5.0,1200,10
Saurauia pseudostrigillosa,Saurauia,c.0.-5,2100,8
Saurauia scabra,Saurauia,a.10.5,1900,9
Saurauia scabra,Saurauia,b.5.0,2700,10
Saurauia stapfiana,Saurauia,a.10.5,3200,9
Saurauia stapfiana,Saurauia,b.5.0,1300,10
Saurauia tomentosa,Saurauia,a.10.5,1100,9
Saurauia tomentosa,Saurauia,b.5.0,2000,10
Saurauia tomentosa,Saurauia,c.0.-5,2300,8
Saurauia ursina,Saurauia,a.10.5,2500,9
Saurauia ursina,Saurauia,b.5.0,2000,10
Schefflera bejucosa,Schefflera,a.10.5,2200,4
Schefflera bogotensis,Schefflera,a.10.5,1100,4
Schefflera bogotensis,Schefflera,b.5.0,1400,2
Schefflera jahnii,Schefflera,a.10.5,800,4
Schefflera minutiflora,Schefflera,a.10.5,1700,4
Schefflera minutiflora,Schefflera,c.0.-5,1300,2
Schizocalyx bracteosa,Schizocalyx,a.10.5,1200,1
Schizocalyx bracteosa,Schizocalyx,b.5.0,2200,2
Schizocalyx bracteosa,Schizocalyx,c.0.-5,800,1
Schizolobium parahyba,Schizolobium,a.10.5,1400,1
Schizolobium parahyba,Schizolobium,b.5.0,600,1
Schizolobium parahyba,Schizolobium,c.0.-5,700,1
Schizolobium parahyba,Schizolobium,d.-5.-10,100,1
Schizolobium parahyba,Schizolobium,e.-10.-15,400,1
Schizolobium parahyba,Schizolobium,f.-15.-20,300,1
Schnella glabra,Schnella,a.10.5,2100,1
Schnella glabra,Schnella,b.5.0,500,1
Schnella glabra,Schnella,c.0.-5,300,1
Schnella glabra,Schnella,d.-5.-10,400,1
Schnella glabra,Schnella,e.-10.-15,1300,1
Seguieria americana,Seguieria,a.10.5,200,1
Seguieria americana,Seguieria,d.-5.-10,500,1
Seguieria americana,Seguieria,e.-10.-15,1000,1
Senefeldera testiculata,Senefeldera,a.10.5,900,1
Senegalia polyphylla,Senegalia,a.10.5,800,2
Senegalia polyphylla,Senegalia,b.5.0,1700,2
Senegalia polyphylla,Senegalia,c.0.-5,1000,2
Senegalia polyphylla,Senegalia,d.-5.-10,500,2
Senegalia polyphylla,Senegalia,e.-10.-15,1100,2
Senegalia polyphylla,Senegalia,f.-15.-20,1400,2
Senegalia riparia,Senegalia,a.10.5,1900,2
Senegalia riparia,Senegalia,b.5.0,3100,2
Senegalia riparia,Senegalia,c.0.-5,1400,2
Senegalia riparia,Senegalia,d.-5.-10,1300,2
Senegalia riparia,Senegalia,e.-10.-15,2900,2
Senegalia riparia,Senegalia,f.-15.-20,2000,2
Senegalia riparia,Senegalia,g.-20.-25,400,1
Senna bacillaris,Senna,a.10.5,1200,3
Senna bacillaris,Senna,b.5.0,1600,4
Senna bacillaris,Senna,c.0.-5,1200,5
Senna bacillaris,Senna,d.-5.-10,200,5
Senna bacillaris,Senna,e.-10.-15,200,5
Senna ruiziana,Senna,b.5.0,1000,4
Senna ruiziana,Senna,c.0.-5,1500,5
Senna ruiziana,Senna,d.-5.-10,1300,5
Senna ruiziana,Senna,e.-10.-15,1500,5
Senna ruiziana,Senna,f.-15.-20,1500,3
Senna silvestris,Senna,a.10.5,1500,3
Senna silvestris,Senna,b.5.0,1000,4
Senna silvestris,Senna,c.0.-5,200,5
Senna silvestris,Senna,d.-5.-10,1000,5
Senna silvestris,Senna,e.-10.-15,800,5
Senna silvestris,Senna,f.-15.-20,600,3
Senna spectabilis,Senna,a.10.5,2100,3
Senna spectabilis,Senna,b.5.0,1400,4
Senna spectabilis,Senna,c.0.-5,1900,5
Senna spectabilis,Senna,e.-10.-15,2800,5
Senna spectabilis,Senna,f.-15.-20,1900,3
Senna spectabilis,Senna,g.-20.-25,1300,1
Sideroxylon obtusifolium,Sideroxylon,d.-5.-10,1200,1
Sideroxylon obtusifolium,Sideroxylon,e.-10.-15,1000,1
Sideroxylon obtusifolium,Sideroxylon,f.-15.-20,2000,1
Sideroxylon obtusifolium,Sideroxylon,g.-20.-25,100,1
Simarouba amara,Simarouba,a.10.5,1700,1
Simarouba amara,Simarouba,b.5.0,1400,1
Simarouba amara,Simarouba,c.0.-5,1500,1
Simarouba amara,Simarouba,d.-5.-10,1500,1
Simarouba amara,Simarouba,e.-10.-15,1800,1
Simarouba amara,Simarouba,f.-15.-20,1300,1
Simira cordifolia,Simira,a.10.5,700,2
Simira cordifolia,Simira,b.5.0,1200,2
Simira cordifolia,Simira,c.0.-5,900,3
Simira cordifolia,Simira,d.-5.-10,300,2
Simira rubescens,Simira,a.10.5,800,2
Simira rubescens,Simira,b.5.0,1100,2
Simira rubescens,Simira,c.0.-5,500,3
Simira rubescens,Simira,d.-5.-10,600,2
Simira rubescens,Simira,e.-10.-15,900,1
Siparuna aspera,Siparuna,a.10.5,2900,12
Siparuna aspera,Siparuna,b.5.0,2700,14
Siparuna aspera,Siparuna,c.0.-5,2700,15
Siparuna aspera,Siparuna,d.-5.-10,1800,11
Siparuna aspera,Siparuna,e.-10.-15,2600,8
Siparuna aspera,Siparuna,f.-15.-20,1400,6
Siparuna cervicornis,Siparuna,a.10.5,1000,12
Siparuna cervicornis,Siparuna,b.5.0,800,14
Siparuna cervicornis,Siparuna,c.0.-5,500,15
Siparuna cervicornis,Siparuna,d.-5.-10,200,11
Siparuna cervicornis,Siparuna,e.-10.-15,300,8
Siparuna conica,Siparuna,a.10.5,2600,12
Siparuna conica,Siparuna,b.5.0,1900,14
Siparuna conica,Siparuna,c.0.-5,1000,15
Siparuna decipiens,Siparuna,a.10.5,2100,12
Siparuna decipiens,Siparuna,b.5.0,1500,14
Siparuna decipiens,Siparuna,c.0.-5,1300,15
Siparuna decipiens,Siparuna,d.-5.-10,300,11
Siparuna decipiens,Siparuna,e.-10.-15,1000,8
Siparuna decipiens,Siparuna,f.-15.-20,300,6
Siparuna echinata,Siparuna,a.10.5,1300,12
Siparuna echinata,Siparuna,b.5.0,2900,14
Siparuna echinata,Siparuna,c.0.-5,2800,15
Siparuna gigantotepala,Siparuna,a.10.5,800,12
Siparuna gigantotepala,Siparuna,b.5.0,1700,14
Siparuna guianensis,Siparuna,a.10.5,2300,12
Siparuna guianensis,Siparuna,b.5.0,1300,14
Siparuna guianensis,Siparuna,c.0.-5,1000,15
Siparuna guianensis,Siparuna,d.-5.-10,700,11
Siparuna guianensis,Siparuna,e.-10.-15,2100,8
Siparuna guianensis,Siparuna,f.-15.-20,1300,6
Siparuna laurifolia,Siparuna,a.10.5,1900,12
Siparuna laurifolia,Siparuna,b.5.0,2600,14
Siparuna laurifolia,Siparuna,c.0.-5,1300,15
Siparuna laurifolia,Siparuna,d.-5.-10,200,11
Siparuna lepidota,Siparuna,a.10.5,1100,12
Siparuna lepidota,Siparuna,b.5.0,2900,14
Siparuna lepidota,Siparuna,c.0.-5,2100,15
Siparuna mutisii,Siparuna,a.10.5,1200,12
Siparuna mutisii,Siparuna,b.5.0,2600,14
Siparuna thecaphora,Siparuna,a.10.5,2900,12
Siparuna thecaphora,Siparuna,b.5.0,2800,14
Siparuna thecaphora,Siparuna,c.0.-5,1900,15
Siparuna thecaphora,Siparuna,d.-5.-10,1700,11
Siparuna thecaphora,Siparuna,e.-10.-15,2500,8
Siparuna thecaphora,Siparuna,f.-15.-20,2100,6
Siparuna tomentosa,Siparuna,a.10.5,200,12
Siparuna tomentosa,Siparuna,c.0.-5,1500,15
Siparuna tomentosa,Siparuna,d.-5.-10,3200,11
Siparuna tomentosa,Siparuna,e.-10.-15,2800,8
Siparuna tomentosa,Siparuna,f.-15.-20,2400,6
Siphoneugena dussii,Siphoneugena,a.10.5,1200,1
