species,lat,long,elevation,country,bor
Acalypha cuneata,-15.95,-67.17,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-16.4,-67.52,900.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-15.55,-67.75,865.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-17.68333,-68.58333,825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-15.48333,-67.88333,609.6,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-16.03,-67.17,620.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-15.3,-68.22,620.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-15.68,-67.25,720.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha cuneata,-15.6833,-67.25,914.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-16.640556,-64.506389,192.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.49833,-63.65055,390.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.07916,-65.46333,510.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-18.016667,-63.366667,662.5,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-18.47,-67.08,500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.53,-67.35,600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.03333,-67.6,440.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.25,-63.9,265.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.57111,-67.335,475.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.38,-63.53,295.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.57,-63.73,350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.68,-63.62,450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.68,-63.57,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.28,-63.15,275.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.5,-67.33,600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.75,-63.53,450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.566667,-63.733333,350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-16.22,-67.75,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-16.21666,-67.75,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-16.05,-68.02,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.45,-67.83,820.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.45,-67.83333,820.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.68333,-67.25,825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.2333,-65.8167,1600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-15.66666,-67.25,548.64,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-16.3333,-66.75,1829.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-18.10833,-63.95,350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.5,-63.6,280.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-18.10833,-63.95,450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha diversifolia,-17.5,-63.6,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.045278,-65.517778,600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.895,-64.803333,205.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.040833,-65.529722,800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.173333,-65.807778,1810.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.800556,-64.810278,200.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.019167,-65.523611,530.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.78166,-64.23138,220.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.69527,-66.72083,2470.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.038611,-68.448333,1020.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.09416,-65.49861,800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.08861,-65.49305,690.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.66555,-64.50722,180.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.2,-67.833333,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.833333,-63.375,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.4,-64.13333,275.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.83333,-63.36666,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.266667,-64.216667,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.26666,-64.21666,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.55,-63.86666,500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.39166,-64.08333,350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.35,-67.5,1600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.57,-63.87,512.5,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.53333,-67.26667,420.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.55,-67.333333,750.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.2,-67.87,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.2,-67.866667,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.83333,-63.8,1340.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.83333,-63.8,1050.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.147208,-67.733333,1375.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.12,-67.75,1375.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.11666,-67.75,1375.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.28,-67.07,1035.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.28333,-67.06666,1035.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.7,-63.58,480.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.65,-63.71666,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.65,-63.7,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.65,-63.58,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.73,-63.67,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.73333,-63.66666,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.05,-68.02,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.05,-68.016667,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.35,-67.833333,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.2,-67.833333,1450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.11666,-67.13333,825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-17.233333,-65.816667,2500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.25,-68.166667,762.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.31666,-67.9,2438.4,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.2,-67.83,1450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-16.3333,-66.75,1829.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha macrostachya,-15.25,-68.16666,570.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.398083,-67.583056,2017.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.126111,-65.690555,1021.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.676944,-63.916389,2363.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.187778,-65.831667,1748.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.976667,-63.326389,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.019167,-65.523611,630.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.233333,-63.7,1280.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.239444,-63.68,1495.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.21833,-68.65611,1200.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.21833,-68.65027,1370.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.20027,-68.60305,1100.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.78166,-64.23138,220.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.17361,-65.80555,1700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.92416,-66.21888,2230.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.73638,-66.16722,1450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.48861,-65.90416,600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.28472,-63.68583,1534.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.216667,-66.4,1385.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.216667,-66.416667,1240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.69888,-64.68277,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.68138,-64.68194,2160.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.08861,-65.49333,510.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.09416,-65.49861,850.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.09416,-65.49861,800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.68138,-64.68472,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.036667,-68.457222,940.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.97,-65.42,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.88,-64.37,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.95,-64.13333,1600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.45694,-64.15,375.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.12,-63.57,1550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.21666,-64.28333,230.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.10833,-63.95,1550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.46666,-63.86666,300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.31666,-64.15,250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.75,-64.75,1900.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.73,-64.73,1875.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.075,-63.9,250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.25,-64.26666,235.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.67,-67.33,1350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.4,-67.52,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.29166,-64.19583,245.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.03333,-63.86666,1500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.05,-64.53333,250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.98333,-63.35,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.23333,-64.28333,230.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.3,-63.32,285.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.67,-67.38,1825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.68,-67.32,1650.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.68,-67.33,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.7,-67.33,2450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.66666,-67.33333,1450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.66666,-67.38333,1825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.7,-67.33333,2450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.68333,-67.31666,1650.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.68333,-67.33333,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.83333,-63.8,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.48,-63.68,315.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.85,-64.016667,1500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.0,-64.766667,235.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.38,-67.73,1500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.75,-63.53,450.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.63,-67.17,1850.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.87,-63.95,1350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.633333,-67.166667,1850.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.63333,-67.16666,1850.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.1,-65.48,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.72,-67.22,1950.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.8,-67.22,1750.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.716667,-67.216667,1950.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.8,-67.21666,1750.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.71666,-67.21666,1950.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.78,-67.23,2150.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.7,-67.17,1715.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.72,-67.22,2100.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.68,-63.73,500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.68333,-63.73333,500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.683333,-63.733333,500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.78333,-67.23333,2150.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.7,-67.16666,1715.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.88,-63.43,575.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.3,-67.87,1370.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.21666,-67.75,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.4,-67.52,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.73,-63.67,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.733333,-63.666667,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.299947,-67.649452,2100.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.33,-67.82,2100.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.33333,-67.81666,2100.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.2,-67.85,1250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.1,-67.77,1250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.87,-64.78,300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.839722,-64.794167,300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.8,-63.17,250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.38,-66.15,1830.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.33,-68.52,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.33333,-68.51666,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.02,-67.98,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.42,-67.75,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.416667,-67.75,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.0,-67.5,1575.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.98,-65.13,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.68333,-68.58333,825.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.03,-67.17,720.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.4,-68.18,600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.28,-63.6,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.55,-68.0,1400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.6,-67.25,1219.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.6,-67.25,1219.2,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.22,-65.8,2500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.233333,-65.816667,2500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.68,-67.25,1000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.6833,-67.25,914.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.6,-67.25,1330.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.25,-68.166667,1524.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.25,-68.1667,1524.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.31666,-67.9,2438.4,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.08,-65.63,750.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.22,-65.8,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.18,-67.73,2350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.25,-68.17,1800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.35,-67.62,1300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.55,-68.0,1800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.32,-67.9,2600.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.05,-63.87,1500.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-15.25,-68.17,1650.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-16.32,-67.9,2650.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.74166,-63.2,285.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.10833,-63.95,315.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.5,-63.6,300.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-17.5,-63.6,575.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stenoloba,-18.489722,-64.106944,1350.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.453333,-63.703611,1250.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-16.983333,-65.408333,330.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-16.975278,-65.572222,800.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.838611,-63.836944,1011.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.019167,-65.523611,630.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.301944,-63.677222,1210.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.311944,-63.673056,1210.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.48333,-63.65,340.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.61861,-63.06833,355.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.09305,-65.49305,900.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.07083,-65.46333,550.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-15.87,-68.12,2182.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-15.866667,-68.116667,2000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-16.23,-67.23,900.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.275,-64.233333,240.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.5,-63.08,320.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.5,-63.083333,320.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.15,-63.72,1260.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-15.23,-67.08,700.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.28,-63.15,275.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.48,-63.13,325.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.485,-63.13333,325.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.28333,-63.15,275.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.8,-63.33,475.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-18.1,-63.65,1000.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-16.98,-63.18,225.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.8,-63.33333,475.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-16.98333,-63.18333,225.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.53,-63.7,400.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-15.81667,-67.55,980.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.02,-63.22,280.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
Acalypha stricta,-17.01666,-63.21666,280.0,Bolivia (Plurinational State of),PRESERVED_SPECIMEN
